Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,openposition,change_openposition
2008/9/26,6050,6061,5819,5869,6060.2,5915.3,6197,6753.55,83524,78357,77195,-244.17,-261,16.82,0.63,0.53,0.38,0.39,52329,3252
2008/9/30,5459,5587,5459,5546,5952.2,5873,6136.35,6727.6,51309,72705,74341,-268.79,-262.56,-6.23,0.47,0.51,0.27,0.32,57918,5589
2008/10/1,5599,5718,5598,5676,5860.4,5871.9,6085.4,6701.23,70136,72247,72620,-274.44,-264.93,-9.51,0.43,0.48,0.36,0.37,59859,1941
2008/10/2,5721,5739,5555,5620,5753.6,5857.3,6037.1,6678.48,80906,72726,74120,-278.42,-267.63,-10.79,0.36,0.44,0.34,0.36,63401,3542
2008/10/3,5550,5685,5490,5643,5670.8,5869.4,5999.35,6655.6,78624,72900,71509,-279.81,-270.07,-9.75,0.32,0.4,0.36,0.37,62568,-833
2008/10/6,5488,5500,5382,5389,5574.8,5817.5,5956.75,6628.63,72476,70690,74524,-293.69,-274.79,-18.9,0.22,0.34,0.26,0.32,63815,1247
2008/10/7,5250,5485,5222,5442,5554,5753.1,5895,6599.72,91113,78651,75678,-302.6,-280.35,-22.24,0.22,0.3,0.31,0.34,61489,-2326
2008/10/8,5249,5345,5065,5116,5442,5651.2,5828.05,6565.83,105393,85702,78975,-325.05,-289.29,-35.76,0.16,0.25,0.21,0.28,58799,-2690
2008/10/9,5186,5254,5058,5062,5330.4,5542,5758.55,6537.03,110499,91621,82174,-343.05,-300.04,-43,0.11,0.21,0.19,0.27,53352,-5447
2008/10/13,4885,4978,4885,4942,5190.2,5430.5,5693.95,6508.08,62516,88399,80650,-366.98,-313.43,-53.55,0.1,0.17,0.17,0.25,49685,-3667
2008/10/14,5286,5287,5236,5287,5169.8,5372.3,5643.8,6482.9,40302,81965,76327,-354.62,-321.67,-32.95,0.22,0.19,0.44,0.38,37300,-12385
2008/10/15,5297,5297,5153,5245,5130.4,5342.2,5607.6,6458.9,56640,75070,76861,-344.03,-326.14,-17.89,0.29,0.22,0.42,0.37,19248,-18052
2008/10/16,4978,4978,4978,4978,5102.8,5272.4,5572.15,6425.18,2305,54452,70077,-352.31,-331.38,-20.94,0.23,0.22,0.31,0.32,50403,31155
2008/10/17,4894,4968,4804,4804,5051.2,5190.8,5524.05,6389.18,72057,46764,69193,-365.4,-338.18,-27.22,0.15,0.2,0.26,0.3,61381,10978
2008/10/20,4804,4836,4636,4821,5027,5108.6,5489,6349.8,85947,51450,69925,-376.79,-345.9,-30.89,0.18,0.19,0.27,0.3,67212,5831
2008/10/21,4930,4950,4735,4818,4933.2,5051.5,5434.5,6308.42,117258,66841,74403,-377.29,-352.18,-25.11,0.2,0.2,0.27,0.3,68256,1044
2008/10/22,4738,4855,4650,4656,4815.4,4972.9,5363,6266.57,113984,78310,76690,-383.44,-358.43,-25.01,0.14,0.18,0.22,0.27,69576,1320
2008/10/23,4494,4528,4494,4494,4718.6,4910.7,5280.95,6226.2,28439,83537,68995,-399.98,-366.74,-33.24,0.1,0.15,0.17,0.25,68723,-853
2008/10/24,4395,4439,4337,4337,4625.2,4838.2,5190.1,6181.38,31754,75476,61120,-419.55,-377.3,-42.24,0.06,0.12,0.14,0.23,71609,2886
2008/10/27,4126,4226,4034,4034,4467.8,4747.4,5088.95,6131.92,88702,76027,63739,-452.47,-392.34,-60.14,0.04,0.1,0.1,0.19,70668,-941
2008/10/28,3921,4316,3811,4316,4367.4,4650.3,5011.3,6088.6,161939,84964,75903,-464.52,-406.77,-57.75,0.17,0.12,0.33,0.3,66892,-3776
2008/10/29,4618,4618,4212,4294,4295,4555.2,4948.7,6044.6,170104,96188,87249,-455.52,-416.52,-39,0.25,0.17,0.32,0.3,66660,-232
2008/10/30,4376,4594,4361,4594,4315,4516.8,4894.6,6008.2,71639,104828,94182,-428.82,-418.98,-9.84,0.4,0.24,0.51,0.4,62640,-4020
2008/10/31,4594,4910,4530,4838,4415.2,4520.2,4855.5,5971.9,171585,132794,104135,-383.61,-411.91,28.3,0.57,0.35,0.61,0.47,60523,-2117
2008/11/3,4910,4994,4784,4990,4606.4,4537.1,4822.85,5938.32,146385,144330,110179,-331.01,-395.73,64.72,0.71,0.47,0.66,0.51,61139,616
2008/11/4,4965,5007,4836,4982,4739.6,4553.5,4802.5,5901.55,130800,138103,111533,-285.05,-373.59,88.54,0.8,0.58,0.66,0.51,60733,-406
2008/11/5,5080,5100,4893,4900,4860.8,4577.9,4775.4,5861.72,134168,130915,113552,-246.08,-348.09,102.01,0.81,0.66,0.6,0.49,65404,4671
2008/11/6,4680,4700,4557,4557,4853.4,4584.2,4747.45,5816.52,61042,128796,116812,-241.1,-326.69,85.59,0.74,0.68,0.4,0.4,70612,5208
2008/11/7,4310,4662,4272,4630,4811.8,4613.5,4725.85,5772.08,167885,128056,130425,-237.98,-308.95,70.97,0.7,0.69,0.45,0.43,72401,1789
2008/11/10,4658,4692,4551,4634,4740.6,4673.5,4710.45,5726.72,118290,122437,133384,-226.5,-292.46,65.96,0.63,0.67,0.45,0.43,73515,1114
2008/11/11,4477,4645,4465,4477,4639.6,4689.6,4669.95,5681.03,120642,120405,129254,-223.84,-278.73,54.9,0.5,0.61,0.37,0.39,72083,-1432
2008/11/12,4488,4596,4420,4522,4564,4712.4,4633.8,5640.07,126301,118832,124874,-219.28,-266.84,47.56,0.43,0.55,0.4,0.41,68861,-3222
2008/11/13,4305,4331,4206,4280,4508.6,4681,4598.9,5595.73,94643,125552,127174,-232.42,-259.96,27.54,0.32,0.47,0.29,0.35,63797,-5064
2008/11/14,4499,4514,4345,4380,4458.6,4635.2,4577.7,5551.45,113760,114727,121392,-229.65,-253.9,24.24,0.28,0.41,0.38,0.39,56279,-7518
2008/11/17,4280,4432,4263,4360,4403.8,4572.2,4554.65,5509.53,103013,111672,117054,-228.94,-248.9,19.97,0.24,0.35,0.37,0.38,44381,-11898
2008/11/18,4351,4351,4207,4245,4357.4,4498.5,4526,5465.95,97510,107045,113725,-233.09,-245.74,12.66,0.19,0.3,0.31,0.36,28835,-15546
2008/11/19,4238,4289,4183,4263,4305.6,4434.8,4506.35,5420.52,65060,94797,106815,-234.68,-243.53,8.85,0.18,0.26,0.33,0.36,22049,-6786
2008/11/20,3953,4027,3866,3902,4230,4369.3,4476.75,5369.82,90469,93962,109757,-259.2,-246.66,-12.53,0.13,0.22,0.19,0.29,69944,47895
2008/11/21,3880,4129,3815,4119,4177.8,4318.2,4465.85,5320.47,125163,96243,105485,-265.78,-250.49,-15.29,0.21,0.21,0.38,0.37,70395,451
2008/11/24,4081,4108,3972,4048,4115.4,4259.6,4466.55,5270.57,100402,95721,103696,-268.03,-253.99,-14.03,0.24,0.22,0.35,0.36,71026,631
2008/11/25,4222,4285,4112,4198,4106,4231.7,4460.65,5222.98,123507,100920,103983,-254.43,-254.08,-0.35,0.34,0.26,0.46,0.41,73824,2798
2008/11/26,4237,4268,4176,4206,4094.6,4200.1,4456.25,5180.43,107756,109459,102128,-239.62,-251.19,11.57,0.41,0.31,0.47,0.42,75283,1459
2008/11/27,4330,4488,4292,4428,4199.8,4214.9,4447.95,5142.65,105391,112444,103203,-209.73,-242.9,33.17,0.58,0.4,0.61,0.49,70520,-4763
2008/11/28,4435,4465,4388,4459,4267.8,4222.8,4429,5107.2,84211,104253,100248,-181.23,-230.57,49.33,0.71,0.5,0.63,0.5,70177,-343
2008/12/1,4420,4580,4389,4501,4358.4,4236.9,4404.55,5075.58,106517,105476,100599,-152.85,-215.02,62.17,0.77,0.59,0.65,0.52,61197,-8980
2008/12/2,4299,4324,4206,4230,4364.8,4235.4,4366.95,5042.07,89984,98772,99846,-148.44,-201.7,53.27,0.69,0.63,0.43,0.43,67187,5990
2008/12/3,4268,4306,4186,4189,4361.4,4228,4331.4,5000.6,94456,96112,102786,-145.68,-190.5,44.82,0.63,0.63,0.41,0.42,70898,3711
2008/12/4,4246,4284,4100,4142,4304.2,4252,4310.65,4962.05,101059,95245,103845,-145.89,-181.58,35.69,0.51,0.59,0.38,0.41,74194,3296
2008/12/5,4170,4202,4103,4179,4248.2,4258,4288.1,4924.17,91680,96739,100496,-144.49,-174.16,29.67,0.4,0.52,0.42,0.42,73176,-1018
2008/12/8,4245,4471,4231,4471,4242.2,4300.3,4279.95,4894.78,92030,93842,99659,-122.18,-163.76,41.58,0.52,0.52,0.64,0.53,70698,-2478
2008/12/9,4495,4546,4432,4461,4288.4,4326.6,4279.15,4864.3,107827,97410,98091,-98.2,-150.65,52.45,0.6,0.55,0.63,0.53,64767,-5931
2008/12/10,4486,4724,4471,4689,4388.4,4374.9,4287.5,4842.97,113641,101247,98680,-64.88,-133.5,68.62,0.71,0.6,0.74,0.6,59269,-5498
2008/12/11,4651,4704,4625,4669,4493.8,4399,4306.95,4826,95881,100212,97729,-36.16,-114.03,77.87,0.78,0.66,0.72,0.59,53982,-5287
2008/12/12,4570,4643,4343,4423,4542.6,4395.4,4309.1,4803.62,119805,105837,101288,-29.89,-97.2,67.31,0.69,0.67,0.5,0.5,48978,-5004
2008/12/15,4615,4718,4553,4607,4569.8,4406,4321.45,4788.37,107596,108950,101396,-11.62,-80.09,68.46,0.73,0.69,0.61,0.55,39752,-9226
2008/12/16,4549,4614,4521,4589,4595.4,4441.9,4338.65,4766.38,78144,103013,100212,-0.6,-64.19,63.58,0.75,0.71,0.59,0.55,27242,-12510
2008/12/17,4688,4734,4622,4667,4591,4489.7,4358.85,4742.73,55092,91304,96276,15.55,-48.24,63.79,0.8,0.74,0.64,0.57,21197,-6045
2008/12/18,4680,4705,4596,4697,4596.6,4545.2,4398.6,4718.77,87267,89581,94896,28.13,-32.97,61.1,0.84,0.77,0.66,0.58,43645,22448
2008/12/19,4662,4724,4582,4680,4648,4595.3,4426.65,4694.2,108922,87404,96621,37.09,-18.95,56.05,0.85,0.8,0.63,0.57,43699,54
2008/12/22,4720,4755,4498,4527,4632,4600.9,4450.6,4668.7,100130,85911,97431,36.53,-7.86,44.39,0.71,0.77,0.47,0.51,44914,1215
2008/12/23,4507,4524,4290,4350,4584.2,4589.8,4458.2,4643.38,104865,91255,97134,19.85,-2.32,22.17,0.52,0.69,0.34,0.44,47352,2438
2008/12/24,4310,4399,4241,4377,4526.2,4558.6,4466.75,4623.9,103165,100870,96087,4.17,-1.02,5.19,0.43,0.6,0.37,0.45,47408,56
2008/12/25,4380,4405,4330,4396,4466,4531.3,4465.15,4602.57,43402,92097,90839,-5.51,-1.92,-3.59,0.39,0.53,0.4,0.46,47389,-19
2008/12/26,4372,4445,4339,4377,4405.4,4526.7,4461.05,4581.85,68148,83942,85673,-12.81,-4.1,-8.72,0.35,0.47,0.38,0.45,48782,1393
2008/12/29,4366,4399,4316,4388,4377.6,4504.8,4455.4,4560.93,47046,73325,79618,-19.33,-7.14,-12.18,0.33,0.42,0.4,0.46,48864,82
2008/12/30,4429,4605,4422,4562,4420,4502.1,4472,4547.15,71659,66684,78970,-11.05,-7.92,-3.12,0.43,0.42,0.61,0.54,47008,-1856
2008/12/31,4605,4614,4485,4548,4454.2,4490.2,4489.95,4532.25,68206,59692,80281,-3.56,-7.05,3.49,0.48,0.44,0.59,0.54,47853,845
2009/1/5,4722,4797,4634,4669,4508.8,4487.4,4516.3,4524.8,97869,70586,81341,13.8,-2.88,16.68,0.58,0.49,0.7,0.59,50042,2189
2009/1/6,4699,4735,4638,4704,4574.2,4489.8,4542.55,4518.83,90227,75001,79472,27.48,3.19,24.29,0.66,0.55,0.72,0.6,50865,823
2009/1/7,4758,4802,4711,4755,4647.6,4512.6,4556.75,4515.72,90777,83748,78536,42.71,11.1,31.62,0.75,0.61,0.76,0.62,52331,1466
2009/1/8,4650,4650,4434,4455,4626.2,4523.1,4556.45,4501.85,95219,88460,77572,33.64,15.6,18.03,0.59,0.61,0.4,0.47,56452,4121
2009/1/9,4447,4495,4405,4422,4601,4527.6,4543.1,4488.13,90292,92877,76285,21.16,16.72,4.44,0.47,0.56,0.38,0.45,59817,3365
2009/1/10,4362,4425,4344,4376,4542.4,4525.6,4528.45,4478.1,56091,84521,77553,6.69,14.71,-8.02,0.35,0.49,0.34,0.44,60363,546
2009/1/12,4386,4472,4350,4423,4486.2,4530.2,4528.45,4471.75,93169,85110,80056,-1.79,11.41,-13.2,0.29,0.43,0.41,0.46,62870,2507
2009/1/13,4361,4524,4360,4517,4438.6,4543.1,4523.95,4466.68,93060,85566,84657,-3.42,8.44,-11.87,0.32,0.39,0.52,0.51,60913,-1957
2009/1/14,4490,4552,4478,4509,4449.4,4537.8,4519.95,4461.53,81258,82774,85617,-2.07,6.34,-8.41,0.33,0.37,0.51,0.5,58254,-2659
2009/1/15,4222,4300,4222,4235,4412,4506.5,4498.35,4454.52,74394,79594,86236,-22.05,0.66,-22.71,0.23,0.32,0.29,0.39,57474,-780
2009/1/16,4277,4329,4250,4324,4401.6,4472,4479.7,4451.68,76692,83715,84118,-32.77,-6.02,-26.74,0.21,0.29,0.39,0.43,51771,-5703
2009/1/17,4330,4358,4306,4345,4386,4436.1,4462.95,4451.82,38280,72737,78923,-38.25,-12.47,-25.79,0.24,0.27,0.42,0.44,49429,-2342
2009/1/19,4378,4394,4325,4359,4354.4,4396.5,4454.55,4457.23,48529,63831,74698,-40.46,-18.07,-22.4,0.3,0.28,0.43,0.45,37153,-12276
2009/1/20,4266,4269,4205,4242,4301,4375.2,4449.15,4456,43414,56262,69518,-51.29,-24.71,-26.57,0.23,0.26,0.33,0.4,22180,-14973
2009/1/21,4114,4265,4113,4258,4305.6,4358.8,4443.2,4455.4,35521,48487,64041,-60.46,-31.86,-28.6,0.27,0.26,0.36,0.41,13983,-8197
2009/2/2,4199,4199,4106,4159,4272.6,4337.1,4431.35,4448.15,50688,43286,63501,-72.36,-39.96,-32.4,0.22,0.25,0.28,0.37,65546,51563
2009/2/3,4168,4328,4161,4277,4259,4322.5,4426.35,4438.8,77589,51148,61943,-72.48,-46.46,-26.02,0.27,0.26,0.45,0.44,68107,2561
2009/2/4,4327,4375,4285,4352,4257.6,4306,4424.55,4428.17,68218,55086,59458,-65.35,-50.24,-15.11,0.47,0.33,0.53,0.48,67931,-176
2009/2/5,4315,4389,4269,4271,4263.4,4282.2,4410,4416.32,82296,62862,59562,-62.29,-52.65,-9.64,0.5,0.38,0.45,0.44,67583,-348
2009/2/6,4362,4479,4356,4439,4299.6,4302.6,4404.55,4408.63,94505,74659,61573,-48.95,-51.91,2.96,0.63,0.47,0.61,0.53,67577,-6
2009/2/9,4500,4522,4425,4454,4358.6,4315.6,4393.8,4406.92,71142,78750,61018,-35.11,-48.55,13.44,0.7,0.54,0.62,0.54,70501,2924
2009/2/10,4456,4499,4435,4497,4402.6,4330.8,4383.45,4404.7,60156,75263,63206,-22.41,-43.32,20.91,0.78,0.62,0.66,0.56,71139,638
2009/2/11,4385,4578,4372,4553,4442.8,4350.2,4373.35,4403.35,90722,79764,67425,-9.65,-36.59,26.94,0.84,0.69,0.7,0.58,69558,-1581
2009/2/12,4520,4564,4398,4443,4477.2,4370.3,4372.75,4402.78,112010,85707,74285,-3.69,-30.01,26.31,0.8,0.73,0.54,0.52,68907,-651
2009/2/13,4459,4590,4451,4568,4503,4401.3,4380.05,4403.55,104666,87739,81199,7.58,-22.49,30.07,0.85,0.77,0.65,0.58,62397,-6510
2009/2/16,4569,4588,4534,4570,4526.2,4442.4,4389.75,4408.38,64270,86365,82557,18.02,-14.39,32.41,0.88,0.8,0.65,0.58,53898,-8499
2009/2/17,4521,4559,4437,4492,4525.2,4463.9,4393.2,4410.25,80444,90422,82843,20.37,-7.44,27.8,0.82,0.81,0.53,0.53,35963,-17935
2009/2/18,4455,4519,4426,4514,4517.4,4480.1,4393.05,4412.82,43145,80907,80336,21.83,-1.58,23.42,0.77,0.8,0.56,0.54,22588,-13375
2009/2/19,4411,4524,4334,4471,4523,4500.1,4391.15,4416.58,118683,82242,83974,19.29,2.59,16.7,0.69,0.76,0.5,0.51,70827,48239
2009/2/20,4405,4453,4345,4365,4482.4,4492.7,4397.65,4418.28,105134,82335,85037,11.65,4.4,7.25,0.5,0.67,0.37,0.45,71143,316
2009/2/23,4332,4433,4296,4427,4453.8,4490,4402.8,4427.03,102515,89984,88175,6.62,4.85,1.78,0.48,0.61,0.46,0.49,73508,2365
2009/2/24,4327,4395,4313,4380,4431.4,4478.3,4404.55,4431.38,83683,90632,90527,0.32,3.94,-3.62,0.42,0.55,0.41,0.46,73598,90
2009/2/25,4435,4520,4408,4468,4422.2,4469.8,4410,4438.38,104986,103000,91954,3.28,3.81,-0.53,0.47,0.52,0.54,0.52,73896,298
2009/2/26,4520,4538,4440,4478,4423.6,4473.3,4421.8,4443.05,89413,97146,89694,6.95,4.44,2.51,0.52,0.52,0.55,0.52,73855,-41
2009/2/27,4472,4528,4452,4512,4453,4467.7,4434.5,4448.15,73628,90845,86590,11.14,5.78,5.37,0.62,0.56,0.6,0.55,75128,1273
2009/3/2,4422,4459,4303,4330,4433.6,4443.7,4443.05,4446.52,101175,90577,90281,2.7,5.16,-2.46,0.46,0.52,0.36,0.43,72290,-2838
2009/3/3,4270,4377,4238,4367,4431,4431.2,4447.55,4444.98,103908,94622,92627,-5.41,3.05,-8.45,0.45,0.5,0.41,0.46,74069,1779
2009/3/4,4336,4516,4322,4512,4439.8,4431,4455.55,4445.17,109654,95556,99278,-1.46,2.15,-3.61,0.61,0.54,0.59,0.54,78102,4033
2009/3/5,4541,4646,4539,4597,4463.6,4443.6,4471.85,4451.28,120108,101695,99420,11.95,4.11,7.85,0.7,0.59,0.66,0.58,77605,-497
2009/3/6,4550,4638,4540,4630,4487.2,4470.1,4481.4,4458.63,109029,108775,99810,23.5,7.99,15.52,0.78,0.65,0.68,0.6,80795,3190
2009/3/9,4672,4675,4543,4623,4545.8,4489.7,4489.85,4466.65,93646,107269,98923,32.8,12.95,19.85,0.82,0.71,0.67,0.6,76865,-3930
2009/3/10,4601,4669,4567,4655,4603.4,4517.2,4497.75,4474.58,91575,104802,99712,41.35,18.63,22.72,0.86,0.76,0.7,0.61,76128,-737
2009/3/11,4775,4785,4715,4758,4652.6,4546.2,4508,4479.37,76468,98165,96860,56.95,26.3,30.66,0.89,0.8,0.78,0.66,74115,-2013
2009/3/12,4752,4779,4724,4748,4682.8,4573.2,4523.25,4484.15,62705,86685,94190,68.19,34.67,33.51,0.91,0.84,0.76,0.65,67460,-6655
2009/3/13,4820,4942,4813,4900,4736.8,4612,4539.85,4487.67,96063,84091,96433,87.3,45.2,42.1,0.92,0.86,0.84,0.71,64576,-2884
2009/3/16,4938,4985,4907,4962,4804.6,4675.2,4559.45,4492.55,75400,80442,93856,106.48,57.46,49.03,0.93,0.89,0.87,0.73,60317,-4259
2009/3/17,4966,5070,4946,5057,4885,4744.2,4587.7,4503.12,87165,79560,92181,126.56,71.28,55.29,0.95,0.91,0.89,0.76,46346,-13971
2009/3/18,5082,5096,5024,5067,4946.8,4799.7,4615.35,4510.78,56463,75559,86862,143.33,85.69,57.64,0.95,0.92,0.9,0.77,32560,-13786
2009/3/19,5045,5105,4975,4980,4993.2,4838,4640.8,4517.3,105739,84166,85425,150.56,98.66,51.9,0.89,0.91,0.7,0.69,54629,22069
2009/3/20,5006,5040,4922,4950,5003.2,4870,4670.05,4522.02,106367,86227,85159,150.96,109.12,41.84,0.83,0.88,0.65,0.66,55323,694
2009/3/23,5032,5132,4991,5128,5036.4,4920.5,4705.1,4529.2,95367,90220,85331,159.86,119.27,40.59,0.88,0.88,0.78,0.73,55715,392
2009/3/24,5201,5270,5188,5259,5076.8,4980.9,4749.05,4538.85,99448,92677,86119,176.92,130.8,46.12,0.92,0.89,0.83,0.76,52222,-3493
2009/3/25,5254,5389,5232,5359,5135.2,5041,4793.6,4552.72,114159,104216,89888,195.51,143.74,51.77,0.93,0.91,0.86,0.79,50328,-1894
2009/3/26,5349,5434,5317,5385,5216.2,5104.7,4838.95,4569.97,130866,109241,96704,211.48,157.29,54.19,0.92,0.91,0.87,0.79,47637,-2691
2009/3/27,5434,5454,5336,5356,5297.4,5150.3,4881.15,4586.28,110141,109996,98112,221.2,170.07,51.13,0.89,0.9,0.81,0.77,45343,-2294
2009/3/30,5346,5360,5143,5179,5307.6,5172,4923.6,4599.33,111477,113218,101719,213.51,178.76,34.75,0.75,0.85,0.54,0.63,42627,-2716
2009/3/31,5225,5295,5175,5199,5295.6,5186.2,4965.2,4613.03,105619,114452,103565,205.19,184.04,21.15,0.67,0.79,0.56,0.64,43646,1019
2009/4/1,5228,5344,5222,5314,5286.6,5210.9,5005.3,4628.47,135768,118774,111495,202.84,187.8,15.03,0.7,0.76,0.66,0.68,42788,-858
2009/4/2,5400,5517,5400,5512,5312,5264.1,5051.05,4644.3,115802,115761,112501,213.58,192.96,20.62,0.79,0.77,0.77,0.74,48333,5545
2009/4/3,5562,5567,5475,5511,5343,5320.2,5095.1,4660.35,103093,114352,112174,222.01,198.77,23.24,0.82,0.79,0.77,0.74,47283,-1050
2009/4/6,5560,5619,5493,5526,5412.4,5360,5140.25,4674.63,104797,113016,113117,228.09,204.63,23.45,0.81,0.8,0.78,0.74,47448,165
2009/4/7,5503,5587,5464,5584,5489.4,5392.5,5186.7,4689.3,97719,111436,112944,231.34,209.97,21.37,0.85,0.81,0.81,0.76,48330,882
2009/4/8,5501,5583,5416,5459,5518.4,5402.5,5221.75,4701.03,134258,111134,114954,225.23,213.03,12.21,0.79,0.81,0.6,0.66,45498,-2832
2009/4/9,5538,5718,5525,5712,5558.4,5435.2,5269.95,4721.98,112212,110416,113089,232.84,216.99,15.85,0.86,0.82,0.75,0.74,47455,1957
2009/4/10,5762,5830,5696,5826,5621.4,5482.2,5316.25,4745.38,125751,114947,114650,246.33,222.86,23.48,0.9,0.85,0.8,0.76,44375,-3080
2009/4/13,5835,5876,5786,5846,5685.4,5548.9,5360.45,4769.88,106059,115200,114108,257.61,229.81,27.8,0.92,0.87,0.8,0.77,40089,-4286
2009/4/14,5825,5901,5785,5858,5740.2,5614.8,5400.5,4793.8,101268,115910,113673,264.47,236.74,27.73,0.92,0.89,0.81,0.77,28843,-11246
2009/4/15,5858,5895,5782,5860,5820.4,5669.4,5440.15,4816.18,56747,100407,105771,266.72,242.74,23.99,0.92,0.9,0.81,0.77,20398,-8445
2009/4/16,5999,6047,5950,5997,5877.4,5717.9,5491,4840.98,112920,100549,105482,277.3,249.65,27.65,0.92,0.9,0.86,0.8,39612,19214
2009/4/17,6046,6060,5684,5776,5867.4,5744.4,5532.3,4866.67,149893,105377,110162,268.57,253.43,15.13,0.8,0.87,0.56,0.64,40085,473
2009/4/20,5772,5815,5668,5767,5851.6,5768.5,5564.25,4890.72,128609,109887,112544,253.1,253.37,-0.27,0.71,0.82,0.55,0.64,43124,3039
2009/4/21,5667,5899,5654,5891,5858.2,5799.2,5595.85,4916.48,131984,116031,115970,244.44,251.58,-7.14,0.7,0.78,0.65,0.68,45215,2091
2009/4/22,5865,5928,5833,5847,5855.6,5838,5620.25,4941.28,115853,127852,114130,237.26,248.72,-11.46,0.63,0.73,0.59,0.65,43973,-1242
2009/4/23,5870,5906,5755,5899,5836,5856.7,5645.95,4968.9,138403,132948,116749,229.01,244.77,-15.76,0.62,0.69,0.63,0.67,44740,767
2009/4/24,5915,5998,5791,5903,5861.4,5864.4,5673.3,4996.32,146115,132193,118785,222.65,240.35,-17.7,0.62,0.67,0.64,0.67,44311,-429
2009/4/27,5930,5950,5676,5706,5849.2,5850.4,5699.65,5022.1,147666,136004,122946,204.02,233.08,-29.06,0.45,0.6,0.4,0.54,46937,2626
2009/4/28,5766,5784,5576,5582,5787.4,5822.8,5718.8,5043.85,159400,141487,128759,176.85,221.84,-44.99,0.31,0.5,0.31,0.48,48676,1739
2009/4/29,5648,5664,5584,5622,5742.4,5799,5734.2,5065.02,109574,140232,134042,152.91,208.05,-55.14,0.24,0.41,0.37,0.5,49219,543
2009/4/30,6015,6015,5995,6015,5765.6,5800.8,5759.35,5094.08,29279,118407,125678,163.28,199.1,-35.82,0.49,0.44,0.67,0.65,48285,-934
2009/5/4,6363,6436,6301,6436,5872.2,5866.8,5805.6,5127.37,39606,97105,114649,200.84,199.45,1.39,0.66,0.51,0.8,0.74,49219,934
2009/5/5,6637,6720,6426,6540,6039,5944.1,5856.3,5162.13,155017,98575,117290,240.28,207.61,32.67,0.72,0.58,0.82,0.76,50215,996
2009/5/6,6510,6585,6412,6540,6230.6,6009,5904.1,5196.18,119634,90622,116055,265.47,219.18,46.29,0.76,0.64,0.82,0.76,48572,-1643
2009/5/7,6606,6630,6446,6611,6428.4,6085.4,5961.7,5230.48,109116,90530,115381,286.59,232.66,53.92,0.81,0.7,0.83,0.77,45090,-3482
2009/5/8,6570,6598,6506,6572,6539.8,6152.7,6004.7,5265.97,93272,103329,110868,298.87,245.91,52.96,0.83,0.74,0.79,0.75,46562,1472
2009/5/11,6549,6697,6522,6597,6572,6222.1,6043.25,5299.78,100228,115453,106279,308.38,258.4,49.98,0.85,0.78,0.8,0.75,47091,529
2009/5/12,6562,6586,6385,6446,6553.2,6296.1,6073.25,5331.05,125215,109493,104034,301.34,266.99,34.36,0.82,0.79,0.61,0.66,46796,-295
2009/5/13,6454,6499,6420,6469,6539,6384.8,6103.8,5364,81204,101807,96215,292.28,272.05,20.23,0.76,0.78,0.63,0.67,47199,403
2009/5/14,6355,6419,6315,6322,6481.2,6454.8,6126.9,5394.13,90054,97995,94263,272.29,272.1,0.2,0.53,0.7,0.48,0.59,46498,-701
2009/5/15,6372,6509,6356,6475,6461.8,6500.8,6150.8,5427.53,97643,98869,101099,262.25,270.13,-7.88,0.48,0.63,0.6,0.64,42695,-3803
2009/5/18,6424,6573,6402,6562,6454.8,6513.4,6190.1,5464.15,103280,99479,107466,257.05,267.51,-10.46,0.54,0.6,0.65,0.66,37293,-5402
2009/5/19,6715,6804,6623,6690,6503.6,6528.4,6236.25,5501.87,103465,95129,102311,264.17,266.84,-2.67,0.61,0.6,0.72,0.7,28151,-9142
2009/5/20,6710,6745,6585,6697,6549.2,6544.1,6276.55,5540.48,76993,94287,98047,265.08,266.49,-1.41,0.67,0.62,0.72,0.7,21040,-7111
2009/5/21,6629,6695,6605,6670,6618.8,6550,6317.7,5577.18,91016,94479,96237,261.1,265.41,-4.31,0.69,0.65,0.68,0.68,33606,12566
2009/5/22,6605,6732,6595,6690,6661.8,6561.8,6357.25,5614.05,90225,92996,95932,256.34,263.6,-7.26,0.71,0.67,0.7,0.69,35092,1486
2009/5/25,6751,6837,6647,6724,6694.2,6574.5,6398.3,5650.92,109495,94239,96859,254.18,261.72,-7.53,0.74,0.69,0.72,0.7,35065,-27
2009/5/26,6700,6761,6633,6646,6685.4,6594.5,6445.3,5689.52,94233,92392,93761,244.69,258.31,-13.63,0.7,0.7,0.58,0.64,36730,1665
2009/5/27,6720,6997,6699,6931,6732.2,6640.7,6512.75,5732.25,115296,100053,97170,251.85,257.02,-5.17,0.77,0.72,0.77,0.73,36638,-92
2009/6/1,6980,7010,6900,6957,6789.6,6704.2,6579.5,5773,76090,97068,95774,259.89,257.59,2.3,0.82,0.75,0.79,0.73,37676,1038
2009/6/2,7037,7050,6864,6918,6835.2,6748.5,6624.65,5811.68,92034,97430,95213,261.76,258.43,3.33,0.78,0.76,0.72,0.71,38226,550
2009/6/3,6928,6933,6842,6897,6869.8,6782,6647.7,5849.47,80134,91557,92898,256.63,258.07,-1.44,0.75,0.76,0.69,0.69,39233,1007
2009/6/4,6860,6897,6696,6785,6897.6,6791.5,6659.95,5885.5,112875,95286,93839,241.59,254.77,-13.18,0.64,0.72,0.53,0.62,40785,1552
