Date,Open,High,Low,Close,EMA5,EMA10,RSV9,DIF7-12,MACD5,OSC,K,D,RSI6,RSI12,Openposition,ChangeOpenposition
2004/6/1,5930,5952,5810,5906,5933.17,5908.38,0.66,11.26,0.68,10.58,0.76,0.76,0.5,0.47,22696,-1212
2004/6/2,5851,5855,5750,5790,5885.45,5886.86,0.3,-2.31,-0.32,-1.99,0.61,0.71,0.4,0.43,23964,1268
2004/6/3,5814,5845,5554,5580,5783.63,5831.07,0.05,-25.88,-8.84,-17.04,0.42,0.62,0.28,0.37,23544,-420
2004/6/4,5615,5640,5530,5607,5724.75,5790.33,0.14,-44.05,-20.58,-23.47,0.33,0.52,0.31,0.38,25401,1857
2004/6/7,5687,5909,5682,5890,5779.84,5808.45,0.67,-30.16,-23.77,-6.39,0.44,0.49,0.56,0.5,23712,-1689
2004/6/8,5950,5989,5864,5981,5846.89,5839.82,0.84,-9.51,-19.02,9.5,0.57,0.52,0.61,0.53,24397,685
2004/6/9,5959,5995,5922,5960,5884.59,5861.67,0.8,4.48,-11.18,15.67,0.65,0.56,0.59,0.52,24559,162
2004/6/10,5906,5919,5763,5840,5869.73,5857.73,0.61,1.78,-6.86,8.64,0.64,0.59,0.48,0.47,23514,-1045
2004/6/11,5780,5780,5668,5715,5818.15,5831.78,0.4,-11.64,-8.46,-3.19,0.56,0.58,0.39,0.43,22232,-1282
2004/6/14,5692,5795,5515,5540,5725.44,5778.73,0.05,-31.44,-16.12,-15.32,0.39,0.52,0.3,0.38,18696,-3536
2004/6/15,5540,5646,5454,5604,5684.96,5746.96,0.28,-44.77,-25.67,-19.1,0.35,0.46,0.37,0.41,14297,-4399
2004/6/16,5660,5740,5500,5560,5643.3,5712.97,0.2,-50.26,-33.87,-16.39,0.3,0.41,0.34,0.4,10065,-4232
2004/6/17,5450,5668,5422,5607,5631.2,5693.7,0.32,-53.15,-40.29,-12.86,0.31,0.37,0.4,0.42,21103,11038
2004/6/18,5572,5575,5430,5463,5575.14,5651.76,0.07,-61.91,-47.5,-14.41,0.23,0.33,0.3,0.37,22243,1140
2004/6/21,5600,5639,5452,5538,5562.76,5631.07,0.2,-59.42,-51.47,-7.94,0.22,0.29,0.39,0.41,23062,819
2004/6/23,5575,5714,5552,5660,5595.17,5636.33,0.48,-45.47,-49.47,4,0.31,0.3,0.51,0.46,23028,-34
2004/6/24,5720,5735,5660,5712,5634.11,5650.09,0.78,-29.28,-42.74,13.46,0.46,0.35,0.56,0.49,21903,-1125
2004/6/25,5688,5773,5672,5735,5667.74,5665.53,0.84,-15.56,-33.68,18.12,0.59,0.43,0.58,0.5,21358,-545
2004/6/28,5734,5746,5589,5615,5650.16,5656.34,0.55,-14.68,-27.35,12.67,0.58,0.48,0.45,0.45,21438,80
2004/6/29,5592,5654,5555,5644,5648.11,5654.1,0.63,-15.18,-23.29,8.11,0.59,0.52,0.48,0.46,21044,-394
2004/6/30,5667,5796,5667,5750,5682.07,5671.53,0.88,-3.72,-16.77,13.05,0.69,0.57,0.59,0.51,22153,1109
2004/7/1,5794,5795,5720,5765,5709.71,5688.53,0.92,5.67,-9.29,14.96,0.76,0.64,0.61,0.52,22872,719
2004/7/2,5620,5658,5561,5655,5691.48,5682.43,0.59,-0.99,-6.52,5.53,0.71,0.66,0.46,0.47,21034,-1838
2004/7/5,5582,5610,5542,5597,5659.98,5666.9,0.22,-9.58,-7.54,-2.04,0.54,0.62,0.4,0.44,21800,766
2004/7/6,5622,5676,5568,5667,5662.32,5666.92,0.49,-9.09,-8.06,-1.03,0.53,0.59,0.5,0.48,22925,1125
2004/7/7,5550,5688,5520,5650,5658.22,5663.84,0.47,-10.11,-8.74,-1.37,0.51,0.56,0.48,0.47,24012,1087
2004/7/8,5639,5804,5596,5634,5650.14,5658.42,0.4,-6.52,-8,1.48,0.47,0.53,0.45,0.46,23947,-65
2004/7/9,5641,5724,5586,5707,5669.1,5667.25,0.66,-2.65,-6.22,3.57,0.53,0.53,0.57,0.51,23150,-797
2004/7/12,5733,5761,5693,5707,5681.73,5674.48,0.66,3.38,-3.02,6.39,0.58,0.55,0.57,0.51,23634,484
2004/7/13,5686,5698,5654,5661,5674.82,5672.03,0.5,2.4,-1.21,3.62,0.55,0.55,0.48,0.48,22925,-709
2004/7/14,5643,5682,5597,5608,5652.55,5660.39,0.31,-2.61,-1.68,-0.93,0.47,0.52,0.39,0.44,24708,1783
2004/7/15,5602,5620,5482,5550,5618.36,5640.32,0.21,-12.73,-5.36,-7.37,0.38,0.48,0.32,0.41,25472,764
2004/7/16,5501,5582,5496,5505,5580.58,5615.71,0.07,-21.41,-10.71,-10.7,0.28,0.41,0.27,0.39,23123,-2349
2004/7/19,5491,5545,5422,5511,5557.38,5596.67,0.23,-28.47,-16.63,-11.84,0.26,0.36,0.29,0.39,19916,-3207
2004/7/20,5460,5488,5281,5300,5471.59,5542.73,0.04,-46.76,-26.67,-20.09,0.19,0.3,0.14,0.29,14609,-5307
2004/7/21,5357,5430,5353,5418,5453.73,5520.05,0.29,-50.56,-34.63,-15.92,0.22,0.28,0.36,0.39,9788,-4821
2004/7/22,5249,5308,5207,5291,5399.48,5478.41,0.15,-63.57,-44.28,-19.29,0.2,0.25,0.27,0.34,28164,18376
2004/7/23,5291,5339,5273,5285,5361.32,5443.24,0.16,-67.34,-51.97,-15.38,0.18,0.23,0.27,0.33,29803,1639
2004/7/26,5230,5279,5225,5275,5332.55,5412.65,0.14,-70.22,-58.05,-12.17,0.17,0.21,0.26,0.33,29145,-658
2004/7/27,5270,5394,5219,5353,5339.37,5401.81,0.35,-62.98,-59.7,-3.28,0.23,0.22,0.41,0.39,29141,-4
2004/7/28,5398,5400,5340,5360,5346.24,5394.21,0.41,-52.57,-57.32,4.75,0.29,0.24,0.42,0.4,29904,763
2004/7/29,5355,5355,5281,5297,5329.83,5376.53,0.27,-49.47,-54.71,5.23,0.28,0.25,0.34,0.37,30030,126
2004/7/30,5337,5407,5336,5356,5338.55,5372.8,0.53,-40.2,-49.87,9.67,0.37,0.29,0.46,0.41,27843,-2187
2004/8/2,5323,5323,5255,5280,5319.04,5355.93,0.33,-40.38,-46.71,6.32,0.35,0.31,0.36,0.37,28152,309
2004/8/3,5305,5319,5265,5282,5306.69,5342.49,0.38,-38.71,-44.04,5.33,0.36,0.33,0.36,0.38,29066,914
2004/8/4,5250,5266,5212,5254,5289.13,5326.4,0.22,-40.05,-42.71,2.66,0.31,0.32,0.33,0.36,28993,-73
2004/8/5,5259,5410,5214,5399,5325.75,5339.6,0.94,-28.88,-38.1,9.22,0.52,0.39,0.58,0.48,27993,-1000
2004/8/6,5335,5408,5332,5369,5340.17,5344.94,0.79,-19.33,-31.84,12.51,0.61,0.46,0.53,0.46,27258,-735
2004/8/9,5300,5390,5271,5380,5353.44,5351.32,0.85,-13.9,-25.86,11.96,0.69,0.54,0.55,0.47,27013,-245
2004/8/10,5385,5390,5342,5364,5356.96,5353.62,0.77,-8.98,-20.24,11.25,0.72,0.6,0.52,0.46,27411,398
2004/8/11,5400,5409,5292,5325,5346.31,5348.42,0.57,-8.14,-16.2,8.07,0.67,0.62,0.44,0.43,28004,593
2004/8/12,5310,5348,5303,5348,5346.87,5348.34,0.69,-7.38,-13.26,5.88,0.67,0.64,0.49,0.45,26115,-1889
2004/8/13,5300,5396,5293,5356,5349.92,5349.74,0.73,-5.32,-10.62,5.29,0.69,0.66,0.51,0.46,23769,-2346
2004/8/16,5339,5350,5314,5331,5343.61,5346.33,0.6,-5.61,-8.95,3.34,0.66,0.66,0.45,0.44,21401,-2368
2004/8/17,5362,5375,5316,5339,5342.07,5345,0.64,-4.55,-7.48,2.93,0.65,0.66,0.47,0.45,17393,-4008
2004/8/18,5328,5423,5295,5423,5369.05,5359.18,1,0.99,-4.66,5.65,0.77,0.69,0.67,0.53,10290,-7103
2004/8/19,5427,5548,5421,5528,5422.03,5389.87,0.93,15.55,2.08,13.47,0.82,0.74,0.79,0.61,24579,14289
2004/8/20,5542,5625,5526,5583,5475.69,5424.99,0.87,31.21,11.79,19.42,0.84,0.77,0.83,0.65,24884,305
2004/8/23,5613,5628,5576,5606,5519.13,5457.9,0.93,42.33,21.97,20.36,0.87,0.8,0.84,0.66,25901,1017
2004/8/26,5722,5813,5700,5783,5607.08,5517.01,0.94,63.69,35.88,27.82,0.89,0.83,0.91,0.75,26434,533
2004/8/27,5800,5818,5758,5810,5674.72,5570.28,0.98,77.61,49.79,27.82,0.92,0.86,0.92,0.76,27589,1155
2004/8/30,5810,5819,5777,5785,5711.48,5609.32,0.94,82.74,60.77,21.97,0.93,0.89,0.85,0.73,28334,745
2004/8/31,5766,5875,5734,5763,5728.65,5637.26,0.81,82.07,67.87,14.2,0.89,0.89,0.78,0.7,28181,-153
2004/9/1,5800,5867,5785,5856,5771.1,5677.03,0.97,83.99,73.24,10.75,0.91,0.9,0.84,0.74,26667,-1514
2004/9/2,5850,5860,5794,5840,5794.07,5706.66,0.92,81.26,75.92,5.34,0.92,0.9,0.8,0.73,26592,-75
2004/9/3,5850,5870,5746,5762,5783.38,5716.72,0.68,71.73,74.52,-2.79,0.84,0.88,0.61,0.64,26058,-534
2004/9/6,5753,5788,5715,5780,5782.25,5728.23,0.68,61.08,70.04,-8.96,0.79,0.85,0.63,0.65,26382,324
2004/9/7,5771,5842,5763,5840,5801.5,5748.55,0.8,57.31,65.8,-8.49,0.79,0.83,0.71,0.68,25823,-559
2004/9/8,5850,5879,5810,5828,5810.33,5763,0.69,54.15,61.92,-7.76,0.76,0.81,0.67,0.67,26330,507
2004/9/9,5812,5854,5785,5843,5821.22,5777.54,0.78,49.58,57.81,-8.22,0.76,0.79,0.69,0.68,25853,-477
2004/9/10,5845,5875,5815,5841,5827.82,5789.08,0.77,45.91,53.84,-7.93,0.77,0.78,0.69,0.67,23998,-1855
2004/9/13,5900,5939,5892,5930,5861.88,5814.7,0.96,49.48,52.39,-2.91,0.83,0.8,0.8,0.73,20266,-3732
2004/9/14,5949,5956,5921,5935,5886.25,5836.57,0.91,51.19,51.99,-0.8,0.86,0.82,0.8,0.73,16027,-4239
2004/9/15,5923,5933,5870,5879,5883.83,5844.29,0.68,45.83,49.94,-4.1,0.8,0.81,0.61,0.65,8793,-7234
2004/9/16,5850,5888,5814,5868,5878.56,5848.6,0.63,37.71,45.86,-8.15,0.74,0.79,0.58,0.64,22560,13767
2004/9/17,5860,5871,5797,5797,5851.37,5839.22,0.18,26.88,39.53,-12.65,0.55,0.71,0.41,0.55,24775,2215
2004/9/20,5813,5875,5812,5840,5847.58,5839.36,0.32,21.5,33.52,-12.03,0.48,0.63,0.51,0.59,24327,-448
2004/9/21,5866,5945,5856,5945,5880.05,5858.57,0.94,25.04,30.69,-5.65,0.63,0.63,0.68,0.66,23063,-1264
2004/9/22,5955,5959,5918,5936,5898.7,5872.65,0.86,27.72,29.7,-1.98,0.71,0.66,0.66,0.65,24040,977
2004/9/23,5890,5933,5886,5917,5904.8,5880.71,0.74,26.05,28.49,-2.44,0.72,0.68,0.6,0.63,25249,1209
2004/9/24,5915,5930,5862,5888,5899.2,5882.04,0.56,21.94,26.3,-4.36,0.67,0.67,0.53,0.59,26163,914
2004/9/27,5879,5884,5843,5870,5889.47,5879.85,0.45,16.06,22.89,-6.83,0.59,0.65,0.48,0.57,26560,397
2004/9/29,5875,5900,5845,5857,5878.64,5875.69,0.37,11.52,19.1,-7.58,0.52,0.6,0.45,0.55,28759,2199
2004/9/30,5888,5918,5861,5889,5882.1,5878.11,0.57,10.55,16.25,-5.7,0.54,0.58,0.54,0.58,28498,-261
2004/10/1,5901,5957,5871,5947,5903.73,5890.64,0.92,13.5,15.33,-1.83,0.66,0.61,0.67,0.64,28734,236
2004/10/4,6040,6115,6030,6105,5970.82,5929.61,0.96,30.07,20.25,9.82,0.76,0.66,0.82,0.73,29295,561
2004/10/5,6103,6124,6088,6123,6021.55,5964.77,1,41.9,27.46,14.44,0.84,0.72,0.83,0.74,30475,1180
2004/10/6,6110,6180,6072,6088,6043.7,5987.18,0.73,47.08,34,13.08,0.8,0.75,0.73,0.7,31694,1219
2004/10/7,6123,6144,6093,6134,6073.8,6013.87,0.86,50.4,39.47,10.93,0.82,0.77,0.77,0.72,32827,1133
2004/10/8,6110,6139,6101,6135,6094.2,6035.9,0.87,50.69,43.21,7.48,0.84,0.79,0.78,0.72,33849,1022
2004/10/11,6108,6135,6062,6118,6102.13,6050.82,0.81,47.08,44.5,2.58,0.83,0.81,0.71,0.7,34624,775
2004/10/12,6080,6094,5982,5991,6065.09,6039.95,0.41,33.96,40.99,-7.03,0.69,0.77,0.42,0.54,35199,575
2004/10/13,6020,6036,5985,5994,6041.39,6031.59,0.4,23.15,35.04,-11.89,0.59,0.71,0.42,0.54,34070,-1129
2004/10/14,5950,5950,5832,5850,5977.59,5998.58,0.05,2.73,24.27,-21.54,0.41,0.61,0.25,0.42,34404,334
2004/10/15,5806,5868,5789,5816,5923.73,5965.38,0.07,-14.97,11.19,-26.16,0.3,0.51,0.23,0.39,30953,-3451
2004/10/18,5810,5855,5779,5779,5875.49,5931.49,0,-27.96,-1.86,-26.1,0.2,0.4,0.2,0.37,29143,-1810
2004/10/19,5855,5862,5791,5837,5862.66,5914.31,0.16,-31.89,-11.87,-20.02,0.19,0.33,0.35,0.43,22049,-7094
2004/10/20,5792,5810,5756,5775,5833.44,5888.98,0.05,-38.22,-20.65,-17.57,0.14,0.27,0.28,0.39,13019,-9030
2004/10/21,5810,5843,5774,5779,5815.29,5868.99,0.06,-39.35,-26.89,-12.47,0.11,0.22,0.29,0.39,32661,19642
2004/10/22,5820,5831,5776,5796,5808.86,5855.72,0.12,-37.98,-30.58,-7.4,0.12,0.18,0.34,0.41,31609,-1052
2004/10/26,5708,5719,5635,5660,5759.24,5820.13,0.06,-48.27,-36.48,-11.79,0.1,0.15,0.2,0.32,34682,3073
2004/10/27,5682,5692,5598,5616,5711.49,5783.02,0.05,-56.6,-43.19,-13.41,0.08,0.13,0.18,0.3,37007,2325
2004/10/28,5700,5734,5677,5729,5717.33,5773.2,0.49,-51.36,-45.91,-5.45,0.22,0.16,0.42,0.41,34598,-2409
2004/10/29,5689,5727,5683,5691,5708.55,5758.25,0.35,-47.92,-46.58,-1.34,0.26,0.19,0.37,0.39,33864,-734
2004/11/1,5701,5726,5610,5617,5678.04,5732.57,0.07,-49.22,-47.46,-1.76,0.2,0.19,0.3,0.35,33768,-96
2004/11/2,5657,5764,5633,5751,5702.36,5735.92,0.62,-40.25,-45.06,4.81,0.34,0.24,0.51,0.46,32104,-1664
2004/11/3,5736,5855,5732,5830,5744.9,5753.03,0.9,-24.64,-38.25,13.61,0.53,0.34,0.6,0.52,31113,-991
2004/11/4,5828,5865,5815,5836,5775.27,5768.11,0.89,-11.27,-29.26,17.99,0.65,0.44,0.6,0.52,31693,580
2004/11/5,5901,5967,5901,5920,5823.51,5795.73,0.87,6.21,-17.43,23.65,0.72,0.54,0.69,0.58,32028,335
2004/11/8,5925,5934,5902,5909,5852.01,5816.32,0.84,15.77,-6.37,22.14,0.76,0.61,0.66,0.57,34141,2113
2004/11/9,5921,5960,5886,5943,5882.34,5839.35,0.93,23.1,3.46,19.65,0.82,0.68,0.7,0.59,34311,170
2004/11/10,5970,5991,5903,5960,5908.23,5861.29,0.92,28.84,11.92,16.92,0.85,0.74,0.72,0.6,33592,-719
2004/11/11,5948,5955,5868,5868,5894.82,5862.51,0.68,25.24,16.36,8.88,0.79,0.76,0.52,0.52,32820,-772
2004/11/12,5920,5968,5902,5935,5908.21,5875.69,0.84,26.34,19.68,6.65,0.81,0.77,0.61,0.57,31252,-1568
2004/11/15,5978,6006,5927,5941,5919.14,5887.56,0.76,27.82,22.4,5.43,0.79,0.78,0.62,0.57,25231,-6021
2004/11/16,5945,5960,5911,5929,5922.43,5895.1,0.6,25.63,23.47,2.15,0.73,0.76,0.59,0.56,18146,-7085
2004/11/17,5900,6043,5898,6040,5961.62,5921.44,0.98,30.27,25.74,4.53,0.81,0.78,0.73,0.63,10711,-7435
2004/11/18,6080,6107,6060,6072,5998.41,5948.82,0.85,39.02,30.17,8.85,0.83,0.8,0.76,0.65,38149,27438
2004/11/19,6086,6093,6044,6056,6017.61,5968.31,0.79,41.58,33.97,7.61,0.81,0.8,0.71,0.63,40649,2500
2004/11/22,5986,5990,5833,5835,5956.74,5944.07,0.01,23.44,30.46,-7.02,0.54,0.72,0.36,0.45,40205,-444
2004/11/23,5849,5872,5790,5842,5918.49,5925.51,0.16,7.49,22.8,-15.32,0.42,0.62,0.37,0.46,40017,-188
2004/11/24,5836,5919,5836,5905,5913.99,5921.78,0.36,2.34,15.98,-13.64,0.4,0.54,0.48,0.5,38347,-1670
2004/11/25,5914,5923,5847,5870,5899.33,5912.37,0.25,-2.34,9.88,-12.21,0.35,0.48,0.43,0.48,39191,844
2004/11/26,5895,5964,5740,5740,5846.22,5881.03,0,-13.05,2.23,-15.29,0.23,0.4,0.3,0.4,38825,-366
2004/11/29,5784,5813,5760,5810,5834.15,5868.11,0.19,-19.13,-4.89,-14.24,0.22,0.34,0.41,0.45,39028,203
2004/11/30,5773,5825,5702,5809,5825.76,5857.37,0.26,-23.41,-11.06,-12.35,0.23,0.3,0.41,0.45,38170,-858
2004/12/1,5723,5802,5659,5770,5807.18,5841.48,0.26,-28.69,-16.94,-11.75,0.24,0.28,0.36,0.43,35853,-2317
2004/12/2,5858,5878,5822,5855,5823.12,5843.94,0.59,-21.1,-18.33,-2.77,0.36,0.31,0.51,0.49,35293,-560
2004/12/3,5885,5905,5841,5880,5842.08,5850.5,0.72,-13.17,-16.61,3.44,0.48,0.37,0.55,0.51,33991,-1302
2004/12/6,5835,5909,5830,5883,5855.72,5856.41,0.73,-7.65,-13.62,5.97,0.57,0.43,0.56,0.52,34563,572
2004/12/7,5880,5908,5866,5890,5867.15,5862.51,0.76,-2.68,-9.97,7.3,0.63,0.5,0.57,0.52,34333,-230
2004/12/8,5865,5902,5861,5880,5871.43,5865.69,0.72,-0.16,-6.7,6.54,0.66,0.55,0.54,0.51,33342,-991
2004/12/9,5884,5907,5870,5880,5874.29,5868.29,0.88,1.78,-3.88,5.65,0.74,0.61,0.54,0.51,31987,-1355
2004/12/10,5900,5900,5833,5850,5866.19,5864.97,0.76,0.44,-2.44,2.88,0.74,0.66,0.45,0.48,29881,-2106
2004/12/13,5890,6019,5787,5871,5867.79,5866.06,0.59,2.34,-0.85,3.18,0.69,0.67,0.52,0.5,23876,-6005
2004/12/14,5898,5916,5868,5901,5878.86,5872.42,0.49,4.37,0.89,3.47,0.63,0.65,0.6,0.54,20381,-3495
2004/12/15,5951,6030,5921,6017,5924.91,5898.7,0.95,15.08,5.62,9.46,0.73,0.68,0.78,0.64,14186,-6195
2004/12/16,6005,6030,5996,6020,5956.61,5920.76,0.96,23.24,11.49,11.75,0.81,0.72,0.79,0.64,26650,12464
2004/12/17,6011,6029,6001,6019,5977.4,5938.62,0.95,27.58,16.85,10.72,0.86,0.77,0.78,0.64,27583,933
2004/12/20,5921,5992,5911,5962,5972.27,5942.87,0.72,23.47,19.06,4.41,0.81,0.78,0.57,0.56,28176,593
2004/12/21,5976,5989,5961,5978,5974.18,5949.26,0.79,21.87,20,1.87,0.8,0.79,0.6,0.58,29507,1331
2004/12/22,6015,6069,6006,6025,5991.12,5963.03,0.84,25.27,21.75,3.52,0.82,0.8,0.7,0.62,29812,305
2004/12/23,6034,6036,5968,6002,5994.75,5970.12,0.76,23.64,22.38,1.26,0.8,0.8,0.61,0.59,29938,126
2004/12/24,6008,6058,5987,6032,6007.16,5981.37,0.82,24.13,22.97,1.17,0.8,0.8,0.67,0.62,29683,-255
2004/12/27,6035,6042,5992,6016,6010.11,5987.66,0.66,22.48,22.8,-0.32,0.76,0.79,0.61,0.59,30124,441
2004/12/28,6008,6045,6008,6020,6013.41,5993.54,0.69,21.22,22.27,-1.06,0.74,0.77,0.62,0.6,31571,1447
2004/12/29,6055,6120,6050,6118,6048.27,6016.17,0.99,27.12,23.89,3.23,0.82,0.79,0.79,0.68,34486,2915
2004/12/30,6126,6130,6108,6115,6070.51,6034.14,0.93,31.32,26.37,4.95,0.86,0.81,0.78,0.68,34940,454
2004/12/31,6120,6188,6105,6188,6109.68,6062.11,1,37.61,30.11,7.49,0.9,0.84,0.85,0.73,37286,2346
2005/1/3,6185,6193,6154,6174,6131.12,6082.46,0.92,40.78,33.67,7.11,0.91,0.86,0.79,0.71,39331,2045
2005/1/4,6145,6152,6062,6080,6114.08,6082.01,0.5,33.5,33.61,-0.11,0.77,0.83,0.51,0.57,40696,1365
2005/1/5,6011,6027,5996,6013,6080.39,6069.46,0.13,19.79,29,-9.22,0.56,0.74,0.39,0.5,41872,1176
2005/1/6,6008,6023,5995,6017,6059.26,6059.92,0.12,10.39,22.8,-12.41,0.41,0.63,0.4,0.5,43867,1995
2005/1/7,6018,6035,5951,5965,6027.84,6042.67,0.06,0.76,15.45,-14.69,0.29,0.52,0.32,0.45,45555,1688
2005/1/10,5970,5992,5961,5987,6014.23,6032.54,0.15,-5.11,8.6,-13.71,0.25,0.43,0.38,0.47,45166,-389
2005/1/11,5986,6026,5965,6003,6010.48,6027.17,0.21,-6.96,3.41,-10.37,0.24,0.36,0.43,0.49,44853,-313
2005/1/12,5980,5995,5875,5901,5973.99,6004.23,0.08,-15.68,-2.95,-12.73,0.18,0.3,0.27,0.39,44076,-777
2005/1/13,5920,5930,5830,5880,5942.66,5981.64,0.14,-24.27,-10.06,-14.21,0.17,0.26,0.25,0.38,44050,-26
2005/1/14,5846,5920,5821,5893,5926.11,5965.53,0.22,-28.61,-16.24,-12.37,0.19,0.23,0.29,0.39,40271,-3779
2005/1/17,5933,5985,5933,5954,5935.4,5963.43,0.62,-23.08,-18.52,-4.56,0.33,0.27,0.47,0.47,32368,-7903
2005/1/18,5955,5967,5935,5945,5938.6,5960.08,0.58,-19.5,-18.85,-0.65,0.41,0.32,0.45,0.46,24735,-7633
2005/1/19,5965,5977,5885,5885,5920.74,5946.43,0.3,-20.33,-19.34,-0.98,0.38,0.34,0.34,0.4,14157,-10578
2005/1/20,5869,5925,5853,5879,5906.82,5934.17,0.28,-22.37,-20.35,-2.02,0.34,0.34,0.33,0.4,47176,33019
2005/1/21,5871,5897,5833,5869,5894.22,5922.32,0.23,-24.45,-21.72,-2.73,0.31,0.33,0.31,0.39,47998,822
2005/1/24,5869,5874,5769,5805,5864.48,5900.99,0.16,-29.99,-24.48,-5.52,0.26,0.3,0.22,0.33,49515,1517
2005/1/25,5783,5815,5746,5810,5846.32,5884.45,0.27,-34.09,-27.68,-6.41,0.26,0.29,0.24,0.34,51790,2275
2005/1/26,5838,5857,5813,5840,5844.21,5876.36,0.39,-31.31,-28.89,-2.42,0.31,0.3,0.36,0.39,50312,-1478
2005/1/27,5850,5850,5818,5834,5840.81,5868.66,0.37,-28.69,-28.82,0.14,0.33,0.31,0.35,0.38,49021,-1291
2005/1/28,5822,5893,5816,5874,5851.87,5869.63,0.55,-23.01,-26.88,3.88,0.4,0.34,0.5,0.45,45081,-3940
2005/1/31,5893,6004,5884,5982,5895.25,5890.06,0.91,-9.02,-20.93,11.91,0.57,0.42,0.71,0.58,40877,-4204
2005/2/1,5981,6006,5975,5980,5923.5,5906.42,0.9,2.34,-13.17,15.51,0.68,0.5,0.71,0.57,38514,-2363
2005/2/2,6000,6070,5995,6023,5956.67,5927.61,0.85,13.55,-4.27,17.81,0.74,0.58,0.76,0.61,35454,-3060
2005/2/3,6048,6050,6017,6045,5986.11,5948.96,0.92,21.24,4.24,17.01,0.8,0.66,0.79,0.64,32032,-3422
2005/2/14,6210,6220,6115,6129,6033.74,5981.69,0.81,35.79,14.75,21.04,0.8,0.7,0.86,0.7,25411,-6621
2005/2/15,6111,6149,6111,6123,6063.49,6007.38,0.76,41.56,23.69,17.87,0.79,0.73,0.84,0.69,19249,-6162
2005/2/16,6140,6150,6042,6128,6085,6029.31,0.77,42.22,29.87,12.36,0.78,0.75,0.84,0.69,9609,-9640
2005/2/17,6115,6135,6062,6078,6082.66,6038.17,0.65,38.74,32.82,5.91,0.74,0.75,0.64,0.61,30129,20520
2005/2/18,6072,6127,6058,6120,6095.11,6053.04,0.7,36.77,34.14,2.63,0.73,0.74,0.71,0.65,32397,2268
2005/2/21,6127,6170,6127,6144,6111.41,6069.58,0.69,37.95,35.41,2.54,0.71,0.73,0.74,0.67,32470,73
2005/2/22,6139,6149,6090,6097,6106.6,6074.57,0.45,33.58,34.8,-1.22,0.63,0.7,0.58,0.6,32618,148
2005/2/23,6054,6128,6039,6114,6109.07,6081.74,0.48,28.61,32.74,-4.13,0.58,0.66,0.62,0.61,33114,496
2005/2/24,6114,6164,6093,6120,6112.71,6088.69,0.45,26.8,30.76,-3.95,0.53,0.62,0.63,0.62,33785,671
2005/2/25,6162,6227,6162,6219,6148.14,6112.39,0.96,32.56,31.36,1.2,0.68,0.64,0.78,0.7,34338,553
2005/3/1,6233,6250,6209,6250,6182.09,6137.41,1,38.13,33.62,4.52,0.78,0.69,0.81,0.72,35224,886
2005/3/2,6259,6259,6191,6200,6188.06,6148.79,0.73,37.58,34.94,2.64,0.77,0.71,0.64,0.64,35410,186
2005/3/3,6200,6223,6156,6204,6193.38,6158.83,0.75,34.28,34.72,-0.44,0.76,0.73,0.65,0.65,34618,-792
2005/3/4,6191,6219,6175,6198,6194.92,6165.95,0.72,30.93,33.46,-2.53,0.75,0.73,0.63,0.64,34803,185
2005/3/7,6245,6257,6220,6231,6206.94,6177.78,0.87,31.2,32.7,-1.5,0.79,0.75,0.7,0.67,35901,1098
2005/3/8,6240,6253,6138,6155,6189.63,6173.63,0.53,24.45,29.95,-5.5,0.7,0.74,0.46,0.55,34566,-1335
2005/3/9,6149,6203,6145,6198,6192.42,6178.06,0.63,20.26,26.72,-6.46,0.68,0.72,0.56,0.6,33951,-615
2005/3/10,6180,6188,6141,6167,6183.95,6176.05,0.24,14.87,22.77,-7.9,0.53,0.66,0.49,0.55,32359,-1592
2005/3/11,6195,6235,6173,6207,6191.63,6181.68,0.57,14.7,20.08,-5.38,0.55,0.62,0.58,0.59,29200,-3159
2005/3/14,6176,6203,6150,6160,6181.09,6177.74,0.18,10.45,16.87,-6.42,0.42,0.55,0.46,0.53,26294,-2906
2005/3/15,6159,6168,6036,6076,6146.06,6159.24,0.18,-0.27,11.16,-11.43,0.34,0.48,0.32,0.44,17597,-8697
2005/3/16,6059,6088,6044,6068,6120.04,6142.65,0.14,-9.18,4.38,-13.56,0.28,0.41,0.31,0.43,12880,-4717
2005/3/17,6008,6035,5995,6015,6085.03,6119.44,0.08,-19.48,-3.58,-15.91,0.21,0.35,0.25,0.39,33700,20820
2005/3/18,6030,6043,6004,6027,6065.68,6102.63,0.12,-24.28,-10.48,-13.81,0.18,0.29,0.29,0.4,33187,-513
2005/3/21,6018,6053,6015,6040,6057.12,6091.25,0.19,-25.27,-15.41,-9.86,0.18,0.26,0.33,0.42,33724,537
2005/3/22,6032,6034,5976,6008,6040.75,6076.11,0.12,-27.85,-19.56,-8.3,0.16,0.22,0.28,0.39,34528,804
2005/3/23,5981,6010,5967,6010,6030.5,6064.09,0.16,-29.12,-22.74,-6.38,0.16,0.2,0.29,0.39,35831,1303
2005/3/24,6010,6037,5997,6012,6024.33,6054.62,0.19,-27.34,-24.27,-3.06,0.17,0.19,0.3,0.4,35242,-589
2005/3/25,6012,6052,6008,6050,6032.89,6053.78,0.41,-22.7,-23.75,1.05,0.25,0.21,0.47,0.46,33565,-1677
2005/3/28,6069,6077,6033,6054,6039.93,6053.82,0.72,-17.49,-21.66,4.17,0.41,0.28,0.49,0.46,34762,1197
