Date,Open,High,Low,Close,BBandMA2,Di2add,Di2minus,ADX2,RSI6,RSI12,three_openposition,openposition,SMA5,SMA10,Volume,MA5,MA10,DIF12,MACD9,OSC,K,D,AR10,RSV5
2014/1/21,8642,8647,8611,8621,8622,30.14,10.69,36.54,0.65,0.63,-8127,4481,8615.2,8584.7,65389,65851,73126,51.28,52.63,-1.34,0.67,0.6,1.1,0.59
2014/1/22,8595,8636,8585,8634,8627.5,14.45,31.65,36.92,0.68,0.64,-5828,4271,8620,8589.7,61473,67639,72293,50.58,52.22,-1.64,0.72,0.64,1.07,0.69
2014/1/23,8646,8650,8587,8597,8615.5,18.82,13.85,26.07,0.51,0.57,-8870,5228,8615.8,8596.6,77610,70090,70098,48.3,51.43,-3.14,0.66,0.65,1.02,0.33
2014/1/24,8570,8629,8551,8617,8607,7.87,32.65,43.62,0.58,0.6,-5487,2547,8618.4,8604.2,76250,70106,71349,45.62,50.27,-4.65,0.67,0.66,1.1,0.67
2014/1/27,8510,8547,8445,8449,8533,2.21,53.51,67.85,0.24,0.38,-10558,3318,8583.6,8592,124091,80963,74171,32.55,46.73,-14.18,0.46,0.59,1,0.02
2014/2/5,8302,8328,8196,8242,8345.5,0.71,84.01,83.09,0.13,0.26,-14746,1750,8507.8,8561.5,123024,92490,79170,4.35,38.25,-33.9,0.34,0.51,0.76,0.1
2014/2/6,8278,8292,8247,8276,8259,0.56,66.23,90.71,0.2,0.3,-12295,3477,8436.2,8528.1,81137,96422,82031,-16.14,27.37,-43.51,0.28,0.43,0.64,0.18
2014/2/7,8327,8373,8315,8339,8307.5,37.96,36.37,46.43,0.33,0.37,-9870,3637,8384.6,8500.2,84636,97828,83959,-26.52,16.59,-43.12,0.29,0.39,0.78,0.33
2014/2/10,8375,8403,8353,8354,8346.5,41.28,22.8,37.63,0.35,0.38,-8098,4828,8332,8475.2,75690,97716,83911,-32.4,6.79,-39.2,0.31,0.36,0.84,0.45
2014/2/11,8354,8415,8346,8413,8383.5,30.63,12.64,39.61,0.46,0.44,-2294,4465,8324.8,8454.2,69071,86712,83837,-34.19,-1.4,-32.78,0.37,0.36,0.88,0.99
2014/2/12,8447,8496,8437,8483,8448,65.28,6.1,61.26,0.57,0.51,1587,5652,8373,8440.4,84727,79052,85771,-28.97,-6.92,-22.06,0.46,0.39,1.07,0.95
2014/2/13,8495,8495,8443,8445,8464,39.6,3.7,72.09,0.5,0.48,2570,4131,8406.8,8421.5,60328,74890,85656,-25.97,-10.73,-15.24,0.5,0.43,0.84,0.72
2014/2/14,8496,8568,8488,8506,8475.5,52.45,1.29,83.64,0.59,0.53,5171,2621,8440.2,8412.4,108056,79574,88701,-18.54,-12.29,-6.25,0.61,0.49,1.18,0.72
2014/2/17,8547,8557,8514,8526,8516,34.07,0.84,89.41,0.62,0.54,6729,5195,8474.6,8403.3,68133,78063,87889,-11.41,-12.11,0.71,0.7,0.56,0.99,0.81
2014/2/18,8530,8564,8506,8562,8544,18.96,6.58,68.93,0.67,0.57,9191,5616,8504.4,8414.6,74608,79170,82941,-4.28,-10.55,6.27,0.79,0.64,1.11,0.95
2014/2/19,8535,8569,8535,8556,8559,17.5,4.33,64.63,0.65,0.57,6848,-1472,8519,8446,33192,68863,73958,1.8,-8.08,9.88,0.85,0.71,1.74,0.9
2014/2/20,8530,8548,8483,8485,8520.5,7.09,44.14,68.47,0.48,0.49,6283,-36,8527,8466.9,104153,77628,76259,2.25,-6.01,8.26,0.77,0.73,1.63,0.02
2014/2/21,8555,8598,8555,8588,8536.5,31.17,15.53,50.98,0.64,0.58,8285,-1039,8543.4,8491.8,70932,70204,74889,9.12,-2.98,12.11,0.83,0.76,1.71,0.91
2014/2/24,8591,8605,8534,8549,8568.5,17.18,21.84,31.46,0.56,0.54,8112,-1891,8548,8511.3,73629,71303,74683,12.57,0.13,12.44,0.78,0.77,1.4,0.54
2014/2/25,8603,8608,8565,8573,8561,12.01,12.51,16.74,0.6,0.56,10085,-2337,8550.2,8527.3,59959,68373,73772,16.76,3.45,13.3,0.78,0.77,1.04,0.72
2014/2/26,8565,8627,8553,8607,8590,19.08,6.04,34.34,0.65,0.59,14272,-3085,8560.4,8539.7,78863,77507,73185,21.34,7.03,14.31,0.81,0.78,1.08,0.86
2014/2/27,8609,8631,8602,8625,8616,17.56,4.29,47.51,0.68,0.6,16809,-2538,8588.4,8557.7,62426,69162,73395,26.47,10.92,15.55,0.86,0.81,1.39,0.94
2014/3/3,8559,8580,8510,8566,8595.5,5.34,56.98,65.19,0.52,0.54,12006,-1495,8584,8563.7,102233,75422,72813,24.98,13.73,11.25,0.76,0.79,0.99,0.46
2014/3/4,8560,8582,8539,8552,8559,5.1,37.47,70.61,0.49,0.52,9317,-1511,8584.6,8566.3,68908,74478,72890,23.59,15.7,7.89,0.66,0.75,1.08,0.35
2014/3/5,8640,8647,8610,8619,8585.5,43.22,14.92,59.65,0.62,0.58,11829,-1654,8593.8,8572,59854,74457,71415,27.61,18.08,9.53,0.72,0.74,0.95,0.8
2014/3/6,8623,8709,8619,8694,8656.5,56.9,6.97,68.91,0.72,0.64,21498,1355,8611.2,8585.8,87968,76278,76893,34.86,21.44,13.42,0.79,0.75,1.13,0.92
