Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,RSV9
2016/1/25,7768,7881,7766,7835,7753.2,7747.2,7906.25,8234.13,145944,162759,177547,-137.53,-142.77,5.25,0.63,0.49,0.54,0.46,0.88
2016/1/26,7784,7810,7745,7778,7735.6,7754.3,7877.45,8220.65,145032,158575,174385,-128.93,-140,11.08,0.66,0.54,0.49,0.43,0.73
2016/1/27,7850,7859,7778,7838,7762.4,7757.5,7854.95,8205.97,145619,164374,170120,-116.69,-135.34,18.65,0.74,0.61,0.54,0.47,0.89
2016/1/28,7800,7903,7793,7858,7811.4,7771.8,7834.95,8188.9,153244,154577,168260,-103.8,-129.03,25.23,0.79,0.67,0.56,0.48,0.89
2016/1/29,7841,8073,7820,8053,7872.4,7810.3,7823.85,8175.25,236477,165263,173566,-80.81,-119.39,38.58,0.84,0.73,0.71,0.58,0.96
2016/1/30,8103,8167,8091,8164,7938.2,7845.7,7828.4,8166.5,68665,149807,156283,-50.17,-105.55,55.37,0.89,0.78,0.77,0.62,0.99
2016/2/1,8131,8150,8067,8126,8007.8,7871.7,7833.45,8158.13,152839,151369,154972,-27.93,-90.02,62.09,0.91,0.82,0.71,0.6,0.93
2016/2/2,8079,8149,8061,8104,8061,7911.7,7840.1,8150.98,133729,148991,156682,-11.2,-74.26,63.06,0.9,0.85,0.68,0.58,0.88
2016/2/3,8026,8085,7993,8036,8096.6,7954,7851.65,8145.28,158007,149943,152260,-3.31,-60.07,56.76,0.83,0.84,0.58,0.54,0.69
2016/2/15,7920,8068,7907,8043,8094.6,7983.5,7860.55,8138.35,132682,129184,147224,1.13,-47.83,48.96,0.79,0.82,0.58,0.55,0.71
2016/2/16,8080,8232,8077,8206,8103,8020.6,7883.9,8135.85,153558,146163,147985,17.76,-34.71,52.47,0.84,0.83,0.72,0.62,0.94
2016/2/17,8232,8251,8193,8212,8120.2,8064,7909.15,8134.58,73251,130245,140807,33.52,-21.06,54.59,0.86,0.84,0.73,0.62,0.91
2016/2/18,8290,8332,8233,8285,8156.4,8108.7,7933.1,8132.05,123075,128115,138553,50.81,-6.69,57.5,0.88,0.85,0.78,0.65,0.91
2016/2/19,8278,8318,8253,8307,8210.6,8153.6,7962.7,8131.58,93479,115209,132576,64.78,7.6,57.17,0.9,0.87,0.79,0.66,0.94
2016/2/22,8289,8404,8261,8300,8262,8178.3,7994.3,8129.13,140771,116827,123006,76.57,21.4,55.18,0.86,0.87,0.77,0.66,0.79
2016/2/23,8321,8331,8271,8319,8284.6,8193.8,8019.75,8127.07,109053,107926,127044,84.45,34.01,50.44,0.85,0.86,0.79,0.67,0.83
2016/2/24,8300,8382,8216,8247,8291.6,8205.9,8038.8,8123.17,163799,126035,128140,86.7,44.55,42.15,0.8,0.84,0.6,0.6,0.68
2016/2/25,8287,8375,8271,8338,8302.2,8229.3,8070.5,8122.12,146795,130779,129447,92.06,54.05,38.01,0.82,0.83,0.71,0.65,0.87
2016/2/26,8390,8416,8311,8389,8318.6,8264.6,8109.3,8122.2,139525,139989,127599,98.87,63.01,35.85,0.85,0.84,0.75,0.67,0.92
2016/3/1,8372,8484,8360,8448,8348.2,8305.1,8144.3,8121.35,136259,139086,127957,107.76,71.96,35.8,0.86,0.85,0.79,0.7,0.88
2016/3/2,8540,8575,8500,8518,8388,8336.3,8178.45,8123.48,130846,143445,125685,120.89,81.75,39.15,0.85,0.85,0.83,0.73,0.84
2016/3/3,8530,8606,8517,8564,8451.4,8371.5,8217.75,8127.93,133529,137391,131713,132.6,91.92,40.68,0.87,0.86,0.86,0.74,0.89
2016/3/4,8570,8618,8548,8601,8504,8403.1,8255.9,8130.35,124749,132982,131881,142.59,102.05,40.54,0.9,0.87,0.87,0.76,0.96
2016/3/7,8605,8685,8573,8604,8547,8432.8,8293.2,8132.88,128900,130857,135423,150.75,111.79,38.96,0.87,0.87,0.87,0.76,0.83
2016/3/8,8611,8620,8525,8614,8580.2,8464.2,8321.25,8135.28,136044,130814,134950,153.57,120.15,33.42,0.87,0.87,0.88,0.76,0.85
2016/3/9,8613,8632,8555,8618,8600.2,8494.1,8343.95,8139.03,117377,128120,135782,155.03,127.13,27.9,0.86,0.86,0.88,0.76,0.84
2016/3/10,8629,8676,8601,8641,8615.6,8533.5,8369.7,8141.88,120396,125493,131442,157.12,133.12,23.99,0.87,0.86,0.9,0.77,0.88
2016/3/11,8618,8707,8608,8705,8636.4,8570.2,8399.75,8148.12,132707,127085,130033,160.27,138.55,21.72,0.91,0.88,0.93,0.8,0.99
2016/3/14,8727,8778,8725,8741,8663.8,8605.4,8435,8156.8,112139,123733,127295,166.1,144.06,22.04,0.89,0.88,0.94,0.81,0.87
2016/3/15,8739,8750,8578,8603,8661.6,8620.9,8463,8163.72,167109,129946,130380,159.78,147.21,12.58,0.71,0.82,0.54,0.64,0.33
2016/3/16,8636,8705,8633,8691,8676.2,8638.2,8487.25,8174.07,64232,119317,123718,156.72,149.11,7.61,0.69,0.78,0.65,0.69,0.66
2016/3/17,8754,8819,8681,8698,8687.6,8651.6,8511.55,8184.7,165522,128342,126918,156.04,150.5,5.55,0.66,0.74,0.66,0.69,0.59
2016/3/18,8725,8779,8703,8765,8699.6,8668,8535.55,8196.37,124958,126792,126938,156.05,151.61,4.44,0.71,0.73,0.73,0.72,0.82
2016/3/21,8798,8810,8690,8746,8700.6,8682.2,8557.5,8205.5,118631,128090,125912,153.88,152.06,1.82,0.71,0.72,0.68,0.7,0.72
2016/3/22,8775,8776,8660,8750,8730,8695.8,8580,8213.3,145545,123778,126862,149.31,151.51,-2.2,0.71,0.72,0.69,0.7,0.71
2016/3/23,8761,8787,8698,8713,8734.4,8705.3,8599.7,8221.37,137212,138374,128845,143.52,149.91,-6.39,0.66,0.7,0.58,0.65,0.56
2016/3/24,8685,8751,8627,8713,8737.4,8712.5,8623,8228.58,151791,135627,131985,135.22,146.97,-11.75,0.63,0.68,0.58,0.65,0.56
2016/3/25,8727,8759,8671,8700,8724.4,8712,8641.1,8235.67,106496,131935,129364,127.7,143.12,-15.42,0.59,0.65,0.54,0.64,0.51
2016/3/28,8720,8733,8653,8685,8712.2,8706.4,8655.9,8242.28,108424,129894,128992,118.87,138.27,-19.4,0.49,0.6,0.49,0.61,0.3
2016/3/29,8682,8697,8564,8601,8682.4,8706.2,8663.55,8247.02,158070,132399,128088,104.76,131.57,-26.81,0.38,0.52,0.3,0.51,0.15
2016/3/30,8645,8747,8626,8740,8687.8,8711.1,8674.65,8253.12,148145,134585,136479,100.28,125.31,-25.03,0.49,0.51,0.6,0.63,0.72
2016/3/31,8784,8815,8691,8716,8688.4,8712.9,8682.25,8259.15,166161,137459,136543,97.33,119.71,-22.38,0.53,0.52,0.55,0.6,0.61
2016/4/1,8670,8694,8598,8628,8674,8699.2,8683.6,8264.82,156482,147456,139696,86.13,113,-26.87,0.44,0.49,0.41,0.51,0.26
2016/4/6,8591,8599,8453,8458,8628.6,8670.4,8676.3,8268.15,156407,157053,143473,64.81,103.36,-38.55,0.3,0.43,0.25,0.39,0.01
2016/4/7,8470,8493,8381,8438,8596,8639.2,8667.5,8270.87,152741,155987,144193,43.01,91.29,-48.28,0.24,0.36,0.24,0.38,0.13
2016/4/8,8388,8500,8375,8485,8545,8616.4,8660.85,8277.73,141629,154684,144635,27.34,78.5,-51.16,0.24,0.32,0.33,0.42,0.25
2016/4/11,8456,8530,8415,8515,8504.8,8596.6,8654.55,8285.9,130911,147634,142547,17.35,66.27,-48.92,0.27,0.31,0.39,0.45,0.32
2016/4/12,8541,8584,8468,8496,8478.4,8576.2,8644.1,8294.65,148275,145993,146725,10.7,55.16,-44.46,0.27,0.29,0.37,0.44,0.28
2016/4/13,8542,8644,8529,8636,8514,8571.3,8638.85,8308.5,147192,144150,150601,13.36,46.8,-33.44,0.38,0.32,0.59,0.55,0.59
2016/4/14,8705,8724,8645,8660,8558.4,8577.2,8641.7,8321.75,119974,137596,146792,20.16,41.47,-21.31,0.47,0.37,0.62,0.57,0.65
2016/4/15,8620,8719,8591,8717,8604.8,8574.9,8643,8338.05,136854,136641,145663,26.35,38.45,-12.09,0.64,0.46,0.68,0.6,0.98
2016/4/18,8651,8684,8630,8644,8630.6,8567.7,8640.3,8353.67,111226,132704,140169,28.07,36.37,-8.3,0.68,0.53,0.55,0.54,0.77
2016/4/19,8700,8748,8598,8636,8658.6,8568.5,8633.85,8367.5,158491,134747,140370,29.42,34.98,-5.56,0.69,0.59,0.53,0.53,0.7
2016/4/20,8657,8684,8498,8519,8635.2,8574.6,8622.5,8380.9,105896,126488,135319,22.21,32.43,-10.22,0.59,0.59,0.37,0.44,0.39
2016/4/21,8513,8535,8455,8530,8609.2,8583.8,8611.5,8395.27,121720,126837,132217,12.91,28.52,-15.61,0.51,0.56,0.39,0.45,0.35
2016/4/22,8513,8560,8461,8500,8565.8,8585.3,8600.85,8406.77,150062,129479,133060,4.9,23.8,-18.9,0.39,0.5,0.35,0.43,0.15
2016/4/25,8519,8540,8477,8527,8542.4,8586.5,8591.55,8417.78,98787,126991,129848,-0.44,18.95,-19.39,0.34,0.45,0.41,0.46,0.25
2016/4/26,8533,8619,8523,8570,8529.2,8593.9,8585.05,8432.22,135704,122434,128591,-0.4,15.08,-15.48,0.36,0.42,0.5,0.5,0.39
2016/4/27,8560,8590,8506,8560,8537.4,8586.3,8578.8,8448,116757,124606,125547,-1.69,11.73,-13.41,0.36,0.4,0.48,0.49,0.36
2016/4/28,8586,8599,8408,8415,8514.4,8561.8,8569.5,8459.12,190019,138266,132552,-10.23,7.33,-17.57,0.25,0.35,0.28,0.38,0.02
2016/4/29,8375,8400,8303,8311,8476.6,8521.2,8548.05,8467.05,132260,134705,132092,-27.02,0.46,-27.49,0.17,0.29,0.21,0.32,0.02
2016/5/3,8319,8330,8220,8261,8423.4,8482.9,8525.3,8475.1,123157,139579,133285,-44.92,-8.61,-36.3,0.14,0.24,0.18,0.3,0.09
2016/5/4,8238,8257,8105,8181,8345.6,8437.4,8502.95,8480.82,176592,147757,135095,-65.36,-19.96,-45.4,0.14,0.21,0.14,0.27,0.15
2016/5/5,8160,8181,8095,8146,8262.8,8400.1,8487.35,8485.62,137990,152004,138305,-83.75,-32.72,-51.03,0.13,0.18,0.13,0.25,0.1
2016/5/6,8118,8140,8061,8105,8200.8,8357.6,8470.7,8486.48,132563,140512,139389,-100.33,-46.24,-54.09,0.11,0.16,0.11,0.24,0.08
2016/5/9,8141,8160,8065,8116,8161.8,8319.2,8452.25,8485.68,122435,138547,136626,-111.26,-59.25,-52.01,0.11,0.14,0.15,0.25,0.1
2016/5/10,8116,8180,8057,8152,8140,8281.7,8434.1,8486.12,151146,144145,141862,-116.88,-70.77,-46.11,0.13,0.14,0.25,0.29,0.18
2016/5/11,8177,8192,8081,8124,8128.6,8237.1,8415.5,8486.45,152178,139262,143510,-120.35,-80.69,-39.66,0.13,0.13,0.23,0.28,0.12
2016/5/12,8096,8155,8066,8082,8115.8,8189.3,8387.8,8487.22,138711,139407,145705,-124.41,-89.43,-34.98,0.11,0.13,0.19,0.26,0.07
2016/5/13,8067,8075,7953,8022,8099.2,8150,8355.9,8486.87,170540,147002,143757,-132.41,-98.03,-34.39,0.13,0.13,0.15,0.23,0.18
2016/5/16,8021,8085,7988,8063,8088.6,8125.2,8323.2,8484.48,132897,149094,143821,-134.64,-105.35,-29.29,0.21,0.16,0.28,0.29,0.36
2016/5/17,8076,8152,8020,8146,8087.4,8113.7,8298.3,8483.38,164654,151796,147971,-129.57,-110.2,-19.38,0.41,0.24,0.47,0.38,0.81
2016/5/18,8093,8153,8056,8149,8092.4,8110.5,8273.95,8481.12,77042,136769,138016,-123.26,-112.81,-10.45,0.55,0.34,0.48,0.39,0.82
2016/5/19,8118,8130,8006,8033,8082.6,8099.2,8249.65,8476.55,142629,137552,138480,-123,-114.85,-8.15,0.48,0.39,0.31,0.32,0.33
2016/5/20,8035,8125,8023,8103,8098.8,8099,8228.3,8473.27,161767,135798,141400,-118.36,-115.55,-2.81,0.53,0.43,0.45,0.39,0.63
2016/5/23,8121,8355,8051,8343,8154.8,8121.7,8220.45,8473.67,210720,151362,150228,-98.66,-112.17,13.51,0.67,0.51,0.7,0.56,0.97
2016/5/24,8329,8345,8276,8284,8182.4,8134.9,8208.3,8474.28,101231,138678,145237,-80.16,-105.77,25.61,0.72,0.58,0.62,0.52,0.82
2016/5/25,8341,8412,8332,8384,8229.4,8160.9,8199,8475.05,130270,149323,143046,-58.32,-96.28,37.96,0.8,0.65,0.69,0.58,0.94
2016/5/26,8401,8408,8352,8383,8299.4,8191,8190.15,8474.95,89102,138618,138085,-40.26,-85.08,44.82,0.84,0.72,0.69,0.58,0.93
2016/5/27,8416,8468,8390,8462,8371.2,8235,8192.5,8475.18,107120,127689,131743,-20.54,-72.17,51.62,0.89,0.77,0.74,0.62,0.99
2016/5/30,8481,8533,8433,8509,8404.4,8279.6,8202.4,8475.03,118598,109264,130313,-0.84,-57.9,57.07,0.91,0.82,0.77,0.64,0.95
2016/5/31,8499,8545,8455,8510,8449.6,8316,8214.85,8474.13,126395,114297,126487,15.33,-43.26,58.59,0.92,0.85,0.77,0.64,0.94
2016/6/1,8490,8590,8486,8564,8485.6,8357.5,8234,8473.52,127418,113727,131525,31.49,-28.31,59.8,0.93,0.88,0.81,0.67,0.95
2016/6/2,8568,8610,8518,8550,8519,8409.2,8254.2,8472.62,131250,122156,130387,44.27,-13.79,58.06,0.92,0.89,0.77,0.66,0.89
2016/6/3,8561,8585,8537,8565,8539.6,8455.4,8277.2,8471.8,89927,118718,123203,54.26,-0.18,54.44,0.9,0.89,0.79,0.66,0.87
2016/6/4,8566,8590,8560,8577,8553.2,8478.8,8300.25,8471.12,29951,100988,105126,62.51,12.36,50.15,0.89,0.89,0.8,0.67,0.88
2016/6/6,8575,8655,8507,8573,8565.8,8507.7,8321.3,8469.98,135249,102759,108528,68.33,23.55,44.78,0.84,0.88,0.78,0.67,0.73
2016/6/7,8614,8684,8606,8667,8586.4,8536,8348.45,8469.35,127819,102839,108283,78.42,34.53,43.9,0.87,0.88,0.86,0.72,0.94
2016/6/8,8673,8742,8671,8713,8619,8569,8380,8468.88,135065,103602,112879,89.72,45.57,44.15,0.88,0.88,0.88,0.74,0.91
2016/6/13,8635,8636,8502,8525,8611,8575.3,8405.15,8467.58,156484,116914,117816,84.57,53.37,31.2,0.67,0.81,0.47,0.55,0.24
2016/6/14,8495,8578,8483,8574,8610.4,8581.8,8430.7,8465.63,113683,133660,117324,79.98,58.69,21.29,0.56,0.73,0.54,0.58,0.35
2016/6/15,8552,8607,8508,8602,8616.2,8591,8453.5,8464.03,86838,123978,113368,77.68,62.49,15.19,0.53,0.66,0.58,0.6,0.46
2016/6/16,8410,8410,8247,8281,8539,8562.7,8460.1,8455.97,161494,130713,116776,53.05,60.6,-7.55,0.38,0.57,0.28,0.4,0.07
2016/6/17,8348,8431,8345,8395,8475.4,8547.2,8478.2,8450.12,135050,130710,117156,40.06,56.49,-16.43,0.35,0.49,0.41,0.47,0.3
2016/6/20,8503,8520,8428,8469,8464.2,8537.6,8496.5,8445.43,116528,122719,119816,35.82,52.36,-16.54,0.38,0.46,0.48,0.51,0.45
2016/6/21,8459,8525,8435,8510,8451.4,8530.9,8504.85,8442.05,106832,121348,127504,33.96,48.68,-14.72,0.43,0.45,0.52,0.53,0.53
2016/6/22,8510,8530,8460,8510,8433,8524.6,8516.15,8438.67,113230,126627,125302,32.71,45.48,-12.77,0.47,0.45,0.52,0.53,0.53
2016/6/23,8515,8526,8467,8510,8478.8,8508.9,8522.45,8435.5,80671,110462,120588,31.42,42.67,-11.25,0.54,0.48,0.52,0.53,0.68
2016/6/24,8500,8553,8140,8238,8447.4,8461.4,8515.2,8428.05,350484,153549,142129,13.22,36.78,-23.56,0.43,0.46,0.28,0.38,0.21
2016/6/27,8250,8339,8239,8326,8418.8,8441.5,8508.4,8423.47,123131,154870,138794,0.03,29.43,-29.4,0.42,0.45,0.39,0.44,0.4
2016/6/28,8274,8387,8260,8376,8392,8421.7,8501.75,8417.4,128666,159236,140292,-6.94,22.16,-29.1,0.47,0.45,0.45,0.47,0.57
2016/6/29,8392,8493,8391,8436,8377.2,8405.1,8498.05,8412.73,136847,163960,145293,-5.2,16.69,-21.88,0.55,0.49,0.51,0.5,0.72
2016/6/30,8492,8542,8440,8519,8379,8428.9,8495.8,8410.92,149910,177808,144135,1.49,13.65,-12.16,0.67,0.55,0.59,0.54,0.92
2016/7/1,8568,8638,8551,8623,8456,8451.7,8499.45,8413.67,125937,132898,143224,14.99,13.92,1.07,0.77,0.62,0.68,0.59,0.97
2016/7/4,8636,8679,8598,8632,8517.2,8468,8502.8,8416.9,117023,131677,143273,27.51,16.63,10.87,0.82,0.69,0.68,0.6,0.91
2016/7/5,8600,8635,8567,8610,8564,8478,8504.45,8418.98,99016,125747,142492,34.63,20.23,14.4,0.84,0.74,0.64,0.58,0.87
2016/7/6,8552,8559,8443,8469,8570.6,8473.9,8499.25,8418.22,166638,131705,147832,30.2,22.23,7.98,0.76,0.75,0.45,0.49,0.61
2016/7/7,8508,8571,8505,8561,8579,8479,8493.95,8419.3,99013,121525,149667,31.54,24.09,7.45,0.75,0.75,0.55,0.54,0.73
2016/7/11,8683,8748,8677,8734,8601.2,8528.6,8495,8420.93,120241,120386,126642,46.08,28.49,17.59,0.82,0.77,0.69,0.62,0.97
2016/7/12,8751,8795,8736,8776,8630,8573.6,8507.55,8422.87,108508,118683,125180,60.74,34.94,25.8,0.87,0.8,0.71,0.64,0.95
2016/7/13,8825,8837,8726,8793,8666.6,8615.3,8518.5,8424.13,149460,128772,127259,72.85,42.52,30.33,0.87,0.83,0.72,0.64,0.89
2016/7/14,8800,8841,8769,8813,8735.4,8653,8529.05,8426.95,115361,118517,125111,83.24,50.66,32.58,0.89,0.85,0.74,0.65,0.93
2016/7/15,8846,8925,8823,8912,8805.6,8692.3,8560.6,8431.55,135980,125910,123718,97.14,59.96,37.18,0.92,0.87,0.8,0.69,0.97
2016/7/18,8918,9001,8912,8999,8858.6,8729.9,8590.8,8439.55,121872,126236,123311,113.68,70.7,42.97,0.95,0.9,0.84,0.72,1
2016/7/19,9020,9035,8962,9032,8909.8,8769.9,8618.95,8447.92,135725,131680,125181,128.33,82.23,46.1,0.96,0.92,0.85,0.73,0.99
2016/7/20,9010,9042,8972,9003,8951.8,8809.2,8643.6,8456.3,94642,120716,124744,137.53,93.29,44.24,0.95,0.93,0.78,0.7,0.93
2016/7/21,8922,9009,8916,8984,8986,8860.7,8667.3,8463.92,120520,121748,120132,140.64,102.76,37.88,0.91,0.92,0.74,0.69,0.84
2016/7/22,8965,8984,8925,8927,8989,8897.3,8688.15,8469.87,108745,116301,121105,138.88,109.98,28.9,0.82,0.89,0.61,0.64,0.64
2016/7/25,8967,9027,8803,8891,8967.4,8913,8720.8,8475.38,175723,127071,126654,132.91,114.57,18.34,0.72,0.83,0.54,0.6,0.52
2016/7/26,8871,8970,8862,8965,8954,8931.9,8752.75,8484.55,121917,124309,127995,129.71,117.6,12.11,0.72,0.8,0.64,0.64,0.72
2016/7/27,9016,9049,8952,8979,8949.2,8950.5,8782.9,8495.68,150067,135394,128055,129.65,120.01,9.64,0.72,0.77,0.66,0.65,0.72
2016/7/28,8982,9027,8926,8979,8948.2,8967.1,8810.05,8507.65,124950,136280,129014,127.17,121.44,5.73,0.72,0.75,0.66,0.65,0.72
2016/7/29,9003,9014,8889,8894,8941.6,8965.3,8828.8,8519.53,153817,145295,130798,119.39,121.03,-1.64,0.6,0.7,0.46,0.57,0.37
2016/8/1,8940,9043,8936,9040,8971.4,8969.4,8849.65,8534.43,121841,134518,130795,119.27,120.68,-1.41,0.72,0.71,0.67,0.65,0.96
2016/8/2,9014,9035,8993,9012,8980.8,8967.4,8868.65,8549.55,84612,127057,125683,117.68,120.08,-2.4,0.76,0.73,0.61,0.63,0.85
2016/8/3,8914,8972,8861,8935,8972,8960.6,8884.9,8563.2,141402,125324,130359,108.13,117.69,-9.56,0.69,0.71,0.48,0.56,0.54
2016/8/4,8990,8992,8891,8970,8970.2,8959.2,8909.95,8576.83,125262,125387,130834,101.81,114.51,-12.7,0.69,0.7,0.54,0.58,0.68
2016/8/5,8996,9074,8973,9062,9003.8,8972.7,8935,8592.47,127647,120153,132724,102.64,112.14,-9.5,0.77,0.73,0.65,0.63,0.94
2016/8/8,9133,9148,9063,9116,9019,8995.2,8954.1,8609.7,111631,118111,126315,107.55,111.22,-3.67,0.81,0.75,0.7,0.66,0.89
2016/8/9,9122,9145,9096,9117,9040,9010.4,8971.15,8627.95,94114,120011,123534,110.8,111.14,-0.34,0.84,0.78,0.7,0.66,0.89
2016/8/10,9136,9167,9090,9149,9082.8,9027.4,8988.95,8646.05,123597,116450,120887,113.68,111.65,2.04,0.87,0.81,0.74,0.68,0.94
2016/8/11,9125,9159,8998,9087,9106.2,9038.2,9002.65,8661.73,165714,124541,124964,110.18,111.35,-1.17,0.83,0.82,0.58,0.61,0.74
2016/8/12,9129,9149,9102,9130,9119.8,9061.8,9013.55,8678.08,109885,120988,120571,109.77,111.04,-1.27,0.84,0.83,0.65,0.64,0.88
2016/8/15,9147,9161,9087,9124,9121.4,9070.2,9019.8,8696.27,130933,124849,121480,107.9,110.41,-2.51,0.85,0.83,0.63,0.63,0.86
2016/8/16,9155,9156,9052,9085,9115,9077.5,9022.45,8712.63,162847,138595,129303,102.85,108.9,-6.05,0.8,0.82,0.53,0.59,0.7
2016/8/17,9073,9123,9067,9121,9109.4,9096.1,9028.35,8725.6,68207,127517,121984,98.79,106.88,-8.08,0.79,0.81,0.6,0.62,0.76
2016/8/18,9010,9059,8980,9041,9100.2,9103.2,9031.2,8738.22,102776,114930,119735,88.29,103.16,-14.87,0.63,0.75,0.43,0.54,0.33
2016/8/19,9050,9109,8942,8948,9063.8,9091.8,9032.25,8747.62,180514,129055,125022,75.59,97.64,-22.06,0.43,0.65,0.31,0.46,0.03
2016/8/22,8941,8949,8853,8895,9018,9069.7,9032.45,8756.15,140625,130994,127921,57.69,89.65,-31.96,0.33,0.54,0.26,0.42,0.13
2016/8/23,8921,8988,8912,8983,8997.6,9056.3,9033.35,8764.83,110642,120553,129574,48.48,81.42,-32.94,0.36,0.48,0.44,0.5,0.42
2016/8/24,9002,9023,8948,8954,8964.2,9036.8,9032.1,8772.25,100206,126953,127235,40.97,73.33,-32.36,0.35,0.44,0.4,0.47,0.33
2016/8/25,8942,9073,8939,9070,8970,9035.1,9036.65,8781.58,131838,132765,123847,40.06,66.68,-26.61,0.47,0.45,0.58,0.56,0.7
2016/8/26,9055,9090,9036,9080,8996.4,9030.1,9045.95,8790.18,86770,114016,121536,41.57,61.65,-20.09,0.56,0.49,0.59,0.57,0.75
2016/8/29,9045,9075,8948,9042,9025.8,9021.9,9046.05,8798.38,148143,115520,123257,38.7,57.06,-18.36,0.61,0.53,0.52,0.53,0.7
2016/8/30,9075,9085,9021,9035,9036.2,9016.9,9047.2,8806.22,106337,114659,117606,37.39,53.13,-15.74,0.64,0.57,0.51,0.53,0.71
2016/8/31,9018,9060,8959,8976,9040.6,9002.4,9049.25,8812.87,144241,123466,125209,31.85,48.87,-17.02,0.59,0.57,0.4,0.48,0.48
2016/9/1,8971,8980,8883,8942,9015,8992.5,9047.85,8819.02,151424,127383,130074,22.68,43.63,-20.95,0.52,0.55,0.35,0.45,0.38
2016/9/2,8948,8973,8904,8932,8985.4,8990.9,9041.35,8823.43,110392,132107,123062,15.12,37.93,-22.81,0.42,0.51,0.34,0.44,0.24
2016/9/5,9000,9067,8997,9063,8989.6,9007.7,9038.7,8829.27,105105,123500,119510,17.97,33.94,-15.97,0.57,0.53,0.6,0.56,0.87
2016/9/6,9073,9160,9062,9151,9012.8,9024.5,9040.4,8839.7,103692,122971,118815,26.67,32.49,-5.82,0.7,0.59,0.7,0.61,0.97
2016/9/7,9156,9262,9150,9253,9068.2,9054.4,9045.6,8851.02,121479,118418,120942,41.03,34.19,6.84,0.79,0.66,0.78,0.67,0.98
2016/9/8,9251,9253,9215,9239,9127.6,9071.3,9053.2,8861.63,74430,103020,115201,52.38,37.83,14.55,0.84,0.72,0.74,0.65,0.94
2016/9/9,9182,9184,9113,9126,9166.4,9075.9,9053,8875.72,128752,106692,119400,52.75,40.82,11.94,0.78,0.74,0.54,0.55,0.64
2016/9/10,8930,9001,8923,8953,9144.4,9067,9044.45,8885.02,75595,100790,112145,38.11,40.27,-2.17,0.58,0.69,0.35,0.44,0.18
2016/9/12,8990,8994,8898,8900,9094.2,9053.5,9035.2,8892.2,137444,107540,115255,23.45,36.91,-13.46,0.4,0.59,0.32,0.41,0.04
2016/9/13,8974,8979,8816,8905,9024.6,9046.4,9024.4,8898.78,173830,118010,118214,9.96,31.52,-21.56,0.33,0.5,0.32,0.42,0.2
2016/9/14,8866,8942,8854,8875,8951.8,9039.7,9016.1,8904.87,129885,129101,116060,-1.9,24.83,-26.74,0.27,0.43,0.3,0.4,0.13
2016/9/19,8949,9158,8947,9149,8956.4,9061.4,9026.15,8915.52,162262,135803,121247,5.92,21.05,-15.13,0.43,0.43,0.63,0.57,0.75
2016/9/20,9142,9164,9113,9142,8994.2,9069.3,9038.5,8930.58,107397,142164,121477,15.13,19.87,-4.74,0.53,0.46,0.62,0.57,0.73
2016/9/21,9129,9224,9115,9221,9058.4,9076.3,9050.4,8945.5,76502,129975,118758,26.56,21.21,5.36,0.66,0.53,0.68,0.61,0.93
2016/9/22,9221,9262,9154,9187,9114.8,9069.7,9062.05,8959.02,123322,119874,118942,35.4,24.04,11.35,0.72,0.59,0.63,0.58,0.83
2016/9/23,9234,9248,9189,9236,9187,9069.4,9070.35,8972.35,95279,112952,121027,44.29,28.09,16.19,0.79,0.66,0.67,0.61,0.94
2016/9/26,9222,9226,9148,9152,9187.6,9072,9073.95,8982.9,95532,99606,117705,46.14,31.7,14.44,0.78,0.7,0.54,0.55,0.75
2016/9/29,9226,9297,9206,9251,9209.4,9101.8,9084.4,8993.37,134752,105077,123621,53.59,36.08,17.51,0.82,0.74,0.64,0.6,0.9
2016/9/30,9183,9206,9127,9130,9191.2,9124.8,9089.15,9001.67,131337,116044,123010,50.6,38.98,11.61,0.76,0.74,0.49,0.52,0.62
2016/10/3,9205,9230,9161,9193,9192.4,9153.6,9100,9011.38,100555,111491,115682,51.35,41.46,9.89,0.74,0.74,0.55,0.55,0.7
2016/10/4,9202,9259,9187,9251,9195.4,9191.2,9115.45,9024.42,95262,111488,112220,54.76,44.12,10.64,0.74,0.74,0.61,0.58,0.75
2016/10/5,9210,9266,9201,9238,9212.6,9200.1,9130.75,9035.7,81576,108696,104151,56.71,46.64,10.07,0.72,0.73,0.59,0.57,0.68
2016/10/6,9281,9283,9207,9257,9213.8,9211.6,9140.45,9044.42,100967,101939,103508,58.81,49.07,9.74,0.73,0.73,0.61,0.58,0.76
2016/10/7,9250,9269,9236,9251,9238,9214.6,9145.45,9052.33,66389,88950,102497,59.84,51.22,8.62,0.73,0.73,0.6,0.58,0.73
2016/10/11,9300,9343,9143,9189,9237.2,9214.8,9142.25,9058.93,178389,104517,108004,57.11,52.4,4.71,0.58,0.68,0.48,0.53,0.29
2016/10/12,9180,9274,9164,9259,9238.8,9217.1,9143.25,9066.37,113440,108152,109820,56.16,53.15,3.01,0.59,0.65,0.59,0.57,0.61
2016/10/13,9268,9282,9179,9201,9231.4,9222,9147,9071.18,138511,119539,114118,52.92,53.11,-0.18,0.51,0.61,0.49,0.53,0.34
