Date,Open,High,Low,Close,SMA5,SMA10,SMA20,SMA60,Volume,MA5,MA10,DIF,ACD9,OSC,K,D,RSI6,RSI12,RSV9,Open1,High1,Low1,Close1,SMA51,SMA101,SMA201,SMA601,Volume1,MA51,MA101,DIF1,ACD91,OSC1,K1,D1,RSI61,RSI121,RSV91,Open2,High2,Low2,Close2,SMA52,SMA102,SMA202,SMA602,Volume2,MA52,MA102,DIF2,ACD92,OSC2,K2,D2,RSI62,RSI122,RSV92
2007/1/16,7824,7847,7785,7815,7744.8,7807.7,7779.85,7478.98,31978,39550,38862,63.95,86.26,-22.31,0.43,0.4,0.55,0.56,0.55,252,252,247,248,241.5,238.75,235.13,231.74,15065,17842,13379,3.19,1.8,1.39,0.72,0.63,0.72,0.67,0.81,69.2,70.5,69.1,70.3,67.72,67.3,66.61,64.35,75841,84174,56607,0.93,0.71,0.23,0.75,0.6,0.75,0.67,0.97
2007/1/17,7756,7856,7711,7835,7773.2,7792.3,7791.95,7491.28,23325,35777,37476,61.51,81.31,-19.8,0.49,0.43,0.57,0.57,0.61,245,250.5,244,249.5,244.6,239.85,236.07,232.32,12206,17869,13264,3.7,2.18,1.52,0.78,0.68,0.74,0.68,0.88,69.9,71,69.2,70.9,69.06,67.59,66.9,64.48,49117,79277,57310,1.11,0.79,0.32,0.83,0.68,0.77,0.69,0.99
2007/1/18,7864,7930,7840,7922,7832.4,7786.9,7804.95,7505.65,41441,34686,38417,66.42,78.33,-11.92,0.65,0.5,0.67,0.62,0.98,250,254,247,252,247.9,240.9,237.15,232.94,11565,17429,13516,4.29,2.6,1.69,0.82,0.73,0.77,0.7,0.91,71,71.7,70.9,71.2,70.14,67.94,67.22,64.63,54736,76449,60551,1.3,0.89,0.41,0.87,0.74,0.78,0.7,0.94
2007/1/19,7880,7921,7856,7862,7847.6,7790.1,7815.95,7518.47,34809,32903,37032,67.25,76.12,-8.87,0.7,0.57,0.56,0.57,0.8,249,250,247,247,249.6,242.1,237.85,233.43,7897,16773,13342,4.42,2.96,1.45,0.77,0.74,0.59,0.61,0.67,69.5,70.9,69.5,69.8,70.28,68.23,67.47,64.77,47010,59270,62194,1.33,0.98,0.35,0.83,0.77,0.6,0.61,0.75
2007/1/22,7866,7903,7780,7885,7863.8,7805,7825.6,7531.67,44400,35191,37859,66.18,74.13,-7.95,0.76,0.63,0.59,0.58,0.87,247,247,242,245.5,248.4,243.45,238.47,233.86,9890,11325,13563,4.25,3.22,1.03,0.71,0.73,0.55,0.59,0.59,70,70.2,68.9,69,70.24,68.55,67.64,64.88,54717,56284,65248,1.28,1.04,0.24,0.77,0.77,0.52,0.56,0.65
2007/1/23,7849,7892,7826,7885,7877.8,7811.3,7835.9,7546.73,28102,34415,36983,65.28,72.36,-7.08,0.79,0.69,0.59,0.58,0.87,245,248,243.5,248,248.4,244.95,239.43,234.41,5472,9406,13624,4.22,3.42,0.8,0.7,0.72,0.61,0.61,0.69,68.8,69,68.2,68.8,69.94,68.83,67.82,65.01,38924,48901,66538,1.18,1.07,0.12,0.71,0.75,0.49,0.55,0.59
2007/1/24,7960,7996,7954,7993,7909.4,7841.3,7846.1,7563.25,25656,34882,35330,72.77,72.44,0.33,0.86,0.74,0.72,0.65,0.99,248.5,250,246,247.5,248,246.3,240.35,234.94,6241,8213,13041,4.22,3.58,0.64,0.68,0.71,0.59,0.61,0.63,71,71.2,70,70.5,69.86,69.46,68.05,65.17,79268,54931,67104,1.24,1.1,0.14,0.72,0.74,0.64,0.62,0.74
2007/1/25,8030,8033,7960,7975,7920,7876.2,7855.1,7579.45,26050,31803,33245,77.95,73.54,4.4,0.85,0.78,0.68,0.63,0.82,249.5,250.5,247.5,248,247.2,247.55,241.3,235.44,8275,7555,12492,4.23,3.71,0.52,0.63,0.68,0.6,0.61,0.54,70.9,71.2,70.6,71,69.82,69.98,68.28,65.35,39325,51849,64149,1.3,1.14,0.16,0.75,0.74,0.67,0.64,0.8
2007/1/26,7900,7915,7811,7837,7915,7881.3,7856.95,7592.35,40760,32994,32948,70.29,72.89,-2.61,0.69,0.75,0.44,0.51,0.39,243,245.5,239,240.5,245.9,247.75,241.78,235.72,13231,8622,12697,3.62,3.69,-0.07,0.45,0.61,0.37,0.48,0.1,67,68.4,67,68,69.46,69.87,68.37,65.47,122033,66853,63062,1.09,1.13,-0.04,0.57,0.68,0.4,0.49,0.21
2007/1/29,7825,7857,7756,7787,7895.4,7879.6,7852.3,7603.12,28290,29772,32481,59.23,70.16,-10.92,0.54,0.68,0.38,0.48,0.24,238.5,239.5,231,233,243.4,245.9,241.8,235.78,16218,9887,10606,2.53,3.46,-0.93,0.33,0.52,0.25,0.39,0.09,68.3,68.8,68,68.6,69.38,69.81,68.42,65.59,46137,65137,60711,0.96,1.1,-0.14,0.49,0.62,0.46,0.51,0.34
2007/1/30,7798,7807,7752,7769,7872.2,7875,7841.35,7614.02,29544,30060,32238,48.11,65.75,-17.64,0.38,0.58,0.36,0.47,0.06,235,235,232,233,240.4,244.4,241.57,235.82,8631,10519,9963,1.57,3.08,-1.51,0.25,0.43,0.25,0.39,0.09,68,68.3,67.9,68,69.22,69.58,68.44,65.72,40161,65385,57143,0.81,1.04,-0.23,0.4,0.55,0.41,0.49,0.21
2007/1/31,7769,7793,7638,7734,7820.4,7864.9,7828.6,7623.2,46446,34218,34550,34.89,59.58,-24.69,0.34,0.5,0.32,0.44,0.24,234,234,223,225,235.9,241.95,240.9,235.66,21882,13647,10930,0.28,2.52,-2.24,0.19,0.35,0.17,0.32,0.07,68,68.2,65.9,67.4,68.6,69.23,68.41,65.83,83281,66187,60559,0.62,0.96,-0.33,0.36,0.48,0.37,0.46,0.28
2007/2/1,7774,7786,7692,7740,7773.4,7846.7,7816.8,7632.93,35069,36022,33913,25.32,52.73,-27.41,0.31,0.44,0.34,0.45,0.26,227,228.5,219,224.5,231.2,239.2,240.05,235.5,17805,15553,11554,-0.94,1.83,-2.77,0.19,0.29,0.16,0.31,0.17,67.8,67.8,66.7,67,67.8,68.81,68.38,65.94,33642,65051,58450,0.46,0.86,-0.4,0.31,0.43,0.34,0.45,0.21
2007/2/2,7785,7839,7781,7810,7768,7841.5,7815.8,7644.3,34328,34735,33865,23.15,46.81,-23.66,0.35,0.41,0.5,0.51,0.44,224.5,230,224,229,228.9,237.4,239.75,235.42,13412,15590,12106,-1.57,1.15,-2.72,0.23,0.27,0.34,0.39,0.32,67.8,68,67.4,67.8,67.76,68.61,68.42,66.06,51909,51026,58940,0.38,0.76,-0.39,0.33,0.39,0.44,0.49,0.36
2007/2/5,7770,7836,7760,7779,7766.4,7830.9,7817.95,7654.58,27962,34670,32221,19.47,41.34,-21.87,0.35,0.39,0.44,0.48,0.36,229.5,231.5,226.5,228,227.9,235.65,239.55,235.27,10639,14474,12181,-2.01,0.52,-2.53,0.25,0.26,0.32,0.38,0.29,67.8,68.2,67.3,67.8,67.6,68.49,68.52,66.18,26409,47080,56109,0.31,0.67,-0.36,0.34,0.37,0.44,0.49,0.36
2007/2/6,7791,7896,7791,7889,7790.4,7831.3,7821.3,7667.2,35426,35846,32953,22.57,37.59,-15.02,0.45,0.41,0.62,0.57,0.64,229.5,233,228,233,227.9,234.15,239.55,235.32,6758,14099,12309,-2.08,0,-2.08,0.31,0.28,0.48,0.46,0.44,68,68.9,67.8,68.9,67.78,68.5,68.67,66.33,35949,46238,55811,0.32,0.6,-0.28,0.41,0.39,0.57,0.54,0.57
2007/2/7,7886,7899,7860,7868,7817.2,7818.8,7830.05,7678.23,20412,30639,32429,25.34,35.14,-9.8,0.58,0.46,0.58,0.55,0.83,233,235,230.5,235,229.9,232.9,239.6,235.44,9479,11619,12633,-1.93,-0.39,-1.55,0.41,0.32,0.53,0.49,0.6,69.2,69.4,68.5,68.8,68.06,68.33,68.89,66.46,30682,35718,50953,0.34,0.55,-0.21,0.55,0.44,0.56,0.54,0.83
2007/2/8,7890,7907,7803,7870,7843.2,7808.3,7842.25,7688.62,42625,32151,34086,26.33,33.38,-7.05,0.67,0.53,0.58,0.55,0.86,234,235.5,229,233.5,231.7,231.45,239.5,235.56,7462,9550,12552,-1.88,-0.69,-1.19,0.51,0.39,0.49,0.47,0.71,69.3,69.3,68,68.4,68.34,68.07,69.03,66.57,42168,37423,51237,0.33,0.51,-0.17,0.61,0.5,0.5,0.51,0.71
2007/2/9,7875,7925,7845,7884,7858,7813,7847.15,7699.22,32858,31857,33296,28.55,32.41,-3.86,0.73,0.6,0.61,0.56,0.86,234,234,229,233,232.5,230.7,239.22,235.65,8730,8614,12102,-1.86,-0.92,-0.94,0.62,0.46,0.47,0.46,0.85,68.4,68.8,67.5,68,68.38,68.07,68.97,66.67,60008,39043,45035,0.28,0.46,-0.18,0.6,0.53,0.44,0.49,0.6
2007/2/12,7840,7844,7784,7792,7860.6,7813.5,7846.55,7708.13,31133,32491,33580,23.47,30.62,-7.15,0.67,0.62,0.41,0.47,0.54,228.5,230,226.5,227,232.3,230.1,238,235.68,11240,8734,11604,-2.2,-1.18,-1.02,0.58,0.5,0.32,0.39,0.48,67,67.9,66.5,67,68.22,67.91,68.86,66.75,51696,44101,45591,0.16,0.4,-0.24,0.51,0.52,0.33,0.43,0.31
2007/2/13,7785,7830,7742,7743,7831.4,7810.9,7842.95,7716.85,35858,32577,34212,16.15,27.73,-11.58,0.52,0.59,0.34,0.44,0.22,226,227,219,219,229.5,228.7,236.55,235.33,18675,11117,12608,-2.97,-1.54,-1.43,0.38,0.46,0.21,0.31,0,66.5,67.1,65.8,65.8,67.6,67.69,68.64,66.81,59866,48884,47561,-0.01,0.32,-0.33,0.34,0.46,0.24,0.38,0
2007/2/14,7809,7841,7776,7833,7824.4,7820.8,7842.85,7725.63,27208,33936,32288,14.72,25.13,-10.41,0.51,0.56,0.52,0.52,0.5,224.5,226,222,224,227.3,228.6,235.28,235.13,22181,13658,12638,-3.3,-1.89,-1.41,0.36,0.43,0.37,0.39,0.3,67,67.3,66.4,67.3,67.3,67.68,68.45,66.88,35749,49897,42808,-0.07,0.24,-0.31,0.36,0.43,0.46,0.47,0.42
2007/2/26,7901,7945,7899,7899,7830.2,7836.7,7841.7,7734.9,14654,28342,30246,20.59,24.22,-3.63,0.6,0.57,0.61,0.56,0.77,232,233,228,228.5,226.3,229,234.1,234.91,19134,15992,12771,-3.08,-2.12,-0.95,0.43,0.43,0.49,0.45,0.58,69.1,69.2,68.7,68.9,67.4,67.87,68.34,66.97,91537,59771,48597,0.03,0.2,-0.17,0.53,0.46,0.6,0.55,0.86
2007/2/27,7925,7970,7911,7925,7838.4,7848.2,7844.85,7743.75,32570,28285,30071,26.72,24.72,2,0.67,0.61,0.65,0.58,0.8,229,231.5,227,230,225.7,229.1,233.25,234.75,9054,16057,12335,-2.86,-2.27,-0.59,0.51,0.46,0.52,0.47,0.67,69,70.1,68.9,69.3,67.66,68.02,68.31,67.07,76436,63057,51050,0.15,0.19,-0.04,0.62,0.52,0.63,0.57,0.81
2007/3/1,7746,7771,7652,7660,7812,7836.3,7833.6,7747.53,50519,32162,32326,11.53,22.08,-10.55,0.45,0.55,0.32,0.4,0.03,220,224,215,216.5,223.6,227.95,231.8,234.42,38381,21485,15109,-3.58,-2.53,-1.05,0.36,0.42,0.3,0.35,0.07,66.7,68,66.7,66.7,67.6,67.91,68.2,67.13,93532,71424,57762,0.05,0.16,-0.11,0.49,0.51,0.4,0.44,0.21
2007/3/2,7621,7694,7611,7668,7797,7814.2,7822.75,7750.17,30154,31021,31799,-2.55,17.16,-19.7,0.35,0.49,0.33,0.4,0.16,213,216.5,212,213.5,222.5,226,230.07,233.99,20577,21865,16491,-4.44,-2.92,-1.52,0.26,0.37,0.27,0.33,0.06,66.6,67,66.3,66.8,67.8,67.7,68.1,67.16,32176,65886,57385,-0.05,0.12,-0.17,0.4,0.47,0.41,0.45,0.23
2007/3/3,7615,7640,7556,7589,7748.2,7786.3,7802.55,7752.42,35595,32698,33317,-18.87,9.95,-28.82,0.26,0.41,0.27,0.36,0.08,210.5,214,210.5,213,220.3,223.8,228.35,233.63,7937,19017,16337,-5.16,-3.36,-1.8,0.21,0.32,0.27,0.33,0.11,65.8,66.2,65.8,66.1,67.56,67.43,67.88,67.2,22498,63236,56567,-0.19,0.06,-0.24,0.29,0.41,0.36,0.42,0.07
2007/3/5,7545,7548,7270,7285,7625.4,7727.8,7768.05,7749.42,61878,42143,35243,-51.11,-2.26,-48.84,0.18,0.34,0.15,0.26,0.02,212,212,198.5,201,214.8,220.55,226,233.06,27743,20738,18365,-6.42,-3.98,-2.45,0.17,0.27,0.17,0.26,0.07,65,65.4,63.3,63.3,66.44,66.92,67.5,67.18,75532,60035,59903,-0.47,-0.05,-0.42,0.19,0.34,0.23,0.33,0
2007/3/6,7335,7425,7320,7409,7522.2,7680.3,7746.65,7747.2,37007,43031,35658,-72.29,-16.27,-56.02,0.19,0.29,0.3,0.34,0.2,206,210.5,202,210,210.8,218.25,224.47,232.63,20124,22952,19505,-6.94,-4.57,-2.37,0.22,0.25,0.37,0.37,0.33,63.3,65.6,63.3,65.1,65.6,66.63,67.35,67.17,68036,58355,60706,-0.61,-0.16,-0.45,0.22,0.3,0.4,0.42,0.26
2007/3/7,7443,7469,7383,7427,7475.6,7643.8,7728.65,7744.12,44177,41762,36962,-85.21,-30.06,-55.16,0.2,0.26,0.32,0.35,0.22,214,216,210.5,214.5,210.4,217,223.55,232.26,26084,20493,20989,-6.81,-5.02,-1.79,0.3,0.27,0.45,0.42,0.46,66.1,66.1,65.2,65.5,65.36,66.48,67.19,67.16,52234,50095,60760,-0.64,-0.26,-0.39,0.25,0.28,0.43,0.44,0.32
2007/3/8,7431,7534,7417,7523,7446.6,7621.8,7716.35,7741.87,39855,43702,37362,-88.56,-41.76,-46.8,0.25,0.26,0.43,0.42,0.36,217,217,214.5,216.5,211,216.75,222.72,231.98,8224,18022,19944,-6.45,-5.3,-1.14,0.38,0.3,0.49,0.44,0.52,66,66,65,65.9,65.18,66.49,67.09,67.15,42225,52105,58996,-0.66,-0.34,-0.32,0.3,0.29,0.47,0.45,0.38
2007/3/9,7532,7566,7492,7517,7432.2,7590.2,7705.5,7740.32,32239,43031,37865,-88.28,-51.06,-37.22,0.29,0.27,0.43,0.41,0.35,217,218,211,212,210.8,215.55,222.07,231.63,9675,18370,18693,-6.32,-5.51,-0.81,0.39,0.33,0.42,0.4,0.41,66.6,66.7,65.9,66.5,65.26,66.41,67.05,67.14,38271,55260,59248,-0.6,-0.39,-0.21,0.35,0.31,0.52,0.48,0.47
2007/3/12,7560,7595,7541,7595,7494.2,7559.8,7698.25,7738.33,26540,35964,39053,-82.39,-57.33,-25.06,0.41,0.31,0.52,0.46,0.65,212,220,211.5,218,214.2,214.5,221.75,231.34,16811,16184,18461,-5.86,-5.58,-0.28,0.51,0.39,0.53,0.46,0.76,66.6,67.2,66.4,67.2,66.04,66.24,67.06,67.13,923063,224766,142400,-0.5,-0.41,-0.09,0.51,0.38,0.58,0.51,0.83
2007/3/13,7600,7643,7581,7624,7537.2,7529.7,7688.95,7737.1,26140,33790,38410,-73.92,-60.65,-13.28,0.55,0.39,0.55,0.48,0.83,220,222.5,218.5,221,216.4,213.6,221.35,231.1,14380,15035,18994,-5.12,-5.49,0.36,0.65,0.48,0.58,0.49,0.94,68,69.1,67.8,69.1,66.84,66.22,67.12,67.17,87094,228577,143466,-0.28,-0.39,0.1,0.68,0.48,0.7,0.59,1
2007/3/14,7518,7518,7435,7469,7545.6,7510.6,7673.45,7734.37,42852,33525,37644,-78.03,-64.12,-13.91,0.54,0.44,0.39,0.4,0.53,216,218,214,218,217.1,213.75,220.85,230.81,12905,12399,16446,-4.79,-5.35,0.56,0.71,0.56,0.51,0.47,0.81,67.5,68.2,67.4,67.9,67.32,66.34,67.13,67.19,48967,227924,139010,-0.18,-0.34,0.17,0.71,0.56,0.58,0.53,0.79
2007/3/15,7532,7677,7530,7652,7571.4,7509,7661.6,7735,39038,33362,38532,-68,-64.9,-3.1,0.68,0.52,0.57,0.51,0.94,219.5,221,219,219.5,217.7,214.35,220.18,230.56,8659,12486,15254,-4.25,-5.13,0.88,0.76,0.62,0.54,0.48,0.88,68.6,69.3,68.5,69,67.94,66.56,67.13,67.24,38644,227208,139656,-0.01,-0.28,0.27,0.79,0.64,0.65,0.57,0.95
2007/3/16,7597,7724,7580,7666,7601.2,7516.7,7651.5,7738.32,38393,34593,38812,-56.87,-63.29,6.42,0.74,0.59,0.58,0.51,0.86,218,219,215.5,216.5,218.6,214.7,219.25,230.33,7680,12087,15229,-4.01,-4.9,0.89,0.74,0.66,0.47,0.45,0.71,69,69.2,68.5,69,68.44,66.85,67.14,67.32,32004,225954,140607,0.13,-0.2,0.32,0.85,0.71,0.65,0.57,0.95
2007/3/19,7698,7733,7660,7710,7624.2,7559.2,7643.5,7742.65,29624,35209,35587,-43.97,-59.43,15.45,0.8,0.66,0.62,0.53,0.93,218,218,215,215.5,218.1,216.15,218.35,230.12,4959,9717,12950,-3.84,-4.69,0.85,0.64,0.65,0.45,0.44,0.42,69,69.1,68.6,69,68.8,67.42,67.17,67.39,24124,46167,135466,0.23,-0.11,0.34,0.87,0.76,0.65,0.57,0.93
2007/3/20,7750,7772,7703,7721,7643.6,7590.4,7635.35,7746.7,25915,35164,34477,-31.3,-53.8,22.51,0.82,0.72,0.63,0.54,0.86,216,218.5,215,215.5,217,216.7,217.47,229.94,7317,8304,11669,-3.66,-4.49,0.82,0.55,0.62,0.45,0.44,0.39,69,69.5,69,69.2,68.82,67.83,67.23,67.47,27140,34176,131377,0.33,-0.02,0.35,0.89,0.81,0.66,0.58,0.93
2007/3/21,7750,7761,7715,7753,7700.4,7623,7633.4,7750.25,15264,29647,31586,-19.71,-46.98,27.28,0.86,0.76,0.66,0.56,0.94,217,218,215.5,215.5,216.5,216.8,216.9,229.73,6545,7032,9716,-3.48,-4.28,0.81,0.5,0.58,0.45,0.44,0.39,69.7,70,69.4,69.7,69.18,68.25,67.36,67.55,36404,31663,129794,0.44,0.07,0.37,0.9,0.84,0.71,0.6,0.93
2007/3/22,7826,7856,7812,7829,7735.8,7653.6,7637.7,7753.5,32326,28304,30833,-3.54,-38.3,34.75,0.89,0.8,0.73,0.6,0.94,218.5,221.5,218.5,221,216.8,217.25,217,229.56,16917,8684,10585,-2.94,-4.02,1.07,0.62,0.59,0.63,0.52,0.86,70.6,70.8,70.1,70.2,69.42,68.68,67.58,67.61,63396,36614,131911,0.58,0.17,0.41,0.89,0.86,0.75,0.62,0.86
